stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:00:00,9:00:00,403380,13.0,1
2,9:01:09,9:01:09,401624,8.0,1
3,9:03:01,9:03:01,401625,16.0,2
4,9:04:45,9:04:45,401626,19.0,2
5,9:07:19,9:07:19,403443,22.0,2
6,9:09:02,9:09:02,402039,30.0,2
7,9:11:01,9:11:01,401633,30.0,3
8,9:12:26,9:12:26,401182,37.0,3
9,9:13:56,9:13:56,401183,37.0,3
10,9:14:57,9:14:57,404029,32.0,2
11,9:17:03,9:17:03,403870,32.0,3
12,9:18:38,9:18:38,403871,34.0,3
13,9:20:00,9:20:00,403906,14.0,1
14,9:21:23,9:21:23,403893,14.0,1
15,9:22:25,9:22:25,403894,14.0,1
16,9:24:21,9:24:21,403895,9.0,1
17,9:25:53,9:25:53,403896,8.0,1
18,9:27:32,9:27:32,403897,8.0,1
19,9:29:00,9:29:00,405265,5.0,1
20,9:29:57,9:29:57,405152,5.0,1
21,9:31:23,9:31:23,405157,5.0,1
22,9:32:00,9:32:00,903237,5.0,1
