stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:10:00,15:10:00,400087,4.0,1
2,15:10:54,15:10:54,400088,4.0,1
3,15:12:58,15:12:58,400089,4.0,1
4,15:14:51,15:14:51,404339,4.0,1
5,15:16:05,15:16:05,404338,4.0,1
6,15:17:26,15:17:26,401069,4.0,1
7,15:19:09,15:19:09,401070,4.0,1
8,15:21:04,15:21:04,404337,4.0,1
9,15:22:18,15:22:18,404336,4.0,1
10,15:24:00,15:24:00,803165,4.0,1
11,15:25:20,15:25:20,401074,4.0,1
12,15:27:09,15:27:09,404978,4.0,1
13,15:29:01,15:29:01,401988,4.0,1
14,15:30:48,15:30:48,401989,4.0,1
15,15:32:25,15:32:25,401990,4.0,1
16,15:33:03,15:33:03,401991,4.0,1
17,15:34:49,15:34:49,403416,4.0,1
18,15:35:43,15:35:43,402809,4.0,1
19,15:38:10,15:38:10,402811,4.0,1
20,15:40:38,15:40:38,403417,4.0,1
21,15:41:52,15:41:52,401973,4.0,1
22,15:42:59,15:42:59,401974,4.0,1
23,15:44:00,15:44:00,402816,4.0,1
24,15:46:34,15:46:34,403749,4.0,1
25,15:51:00,15:51:00,403418,4.0,1
26,15:52:11,15:52:11,402819,4.0,1
27,15:53:45,15:53:45,404947,4.0,1
28,15:55:41,15:55:41,405066,4.0,1
29,15:57:37,15:57:37,403419,4.0,1
30,15:59:51,15:59:51,404321,4.0,1
31,16:02:22,16:02:22,402826,4.0,1
32,16:04:02,16:04:02,404854,4.0,1
33,16:06:04,16:06:04,402829,4.0,1
34,16:07:13,16:07:13,403421,4.0,1
35,16:08:53,16:08:53,402831,4.0,1
36,16:10:00,16:10:00,403422,4.0,1
37,16:12:40,16:12:40,803158,4.0,1
38,16:14:10,16:14:10,402835,4.0,1
39,16:16:00,16:16:00,404171,4.0,1
40,16:18:07,16:18:07,402838,4.0,1
41,16:20:46,16:20:46,803163,4.0,1
42,16:21:53,16:21:53,403424,4.0,1
43,16:24:29,16:24:29,402842,4.0,1
44,16:28:00,16:28:00,403425,4.0,1
45,16:28:52,16:28:52,402845,4.0,1
46,16:30:12,16:30:12,405530,4.0,1
47,16:31:43,16:31:43,403821,4.0,1
48,16:33:26,16:33:26,403822,4.0,1
49,16:34:49,16:34:49,402851,4.0,1
50,16:35:50,16:35:50,402852,4.0,1
51,16:36:46,16:36:46,405272,4.0,1
52,16:38:00,16:38:00,402854,4.0,1
53,16:40:04,16:40:04,403772,4.0,1
54,16:41:45,16:41:45,402856,4.0,1
55,16:43:30,16:43:30,404106,4.0,1
56,16:45:19,16:45:19,402858,4.0,1
57,16:47:00,16:47:00,903148,4.0,1
