stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:49:00,7:49:00,403522,29.0,2
2,7:52:00,7:52:00,403523,29.0,2
3,7:53:05,7:53:05,401024,29.0,2
4,7:55:29,7:55:29,401867,29.0,2
5,7:56:38,7:56:38,401868,29.0,2
6,7:59:24,7:59:24,401869,29.0,2
7,8:02:00,8:02:00,401870,31.0,2
8,8:03:18,8:03:18,404858,28.0,2
9,8:05:13,8:05:13,405169,30.0,2
10,8:06:43,8:06:43,405369,27.0,2
11,8:08:32,8:08:32,401875,13.0,1
12,8:10:23,8:10:23,401876,16.0,1
13,8:11:54,8:11:54,401877,16.0,1
14,8:14:00,8:14:00,401878,16.0,1
