stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:08:00,16:08:00,403522,9.0,1
2,16:11:00,16:11:00,403523,16.0,1
3,16:11:52,16:11:52,401024,16.0,2
4,16:13:47,16:13:47,401867,24.0,2
5,16:14:43,16:14:43,401868,24.0,2
6,16:16:55,16:16:55,401869,24.0,2
7,16:19:00,16:19:00,401870,24.0,2
8,16:20:18,16:20:18,404858,24.0,2
9,16:22:13,16:22:13,405169,24.0,2
10,16:23:43,16:23:43,405369,24.0,2
11,16:25:32,16:25:32,401875,21.0,2
12,16:27:23,16:27:23,401876,17.0,2
13,16:28:54,16:28:54,401877,17.0,2
14,16:31:00,16:31:00,401878,17.0,2
