stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:52:00,14:52:00,401732,14.0,1
2,14:52:52,14:52:52,401738,14.0,1
3,14:56:51,14:56:51,405348,13.0,1
4,15:00:55,15:00:55,405653,15.0,2
5,15:04:00,15:04:00,803182,20.0,2
6,15:08:46,15:08:46,903129,20.0,3
7,15:12:45,15:12:45,401756,40.0,3
8,15:18:11,15:18:11,401761,40.0,3
9,15:23:41,15:23:41,401765,37.0,3
10,15:27:06,15:27:06,401768,43.0,3
11,15:31:07,15:31:07,401771,43.0,3
12,15:35:16,15:35:16,405342,47.0,4
13,15:37:49,15:37:49,403525,50.0,4
14,15:40:30,15:40:30,401779,39.0,3
15,15:45:01,15:45:01,405340,39.0,3
16,15:51:38,15:51:38,803109,38.0,3
17,15:53:00,15:53:00,403849,30.0,2
18,15:56:22,15:56:22,405373,25.0,2
19,16:00:22,16:00:22,402112,27.0,2
20,16:03:59,16:03:59,403590,27.0,2
21,16:05:57,16:05:57,403754,10.0,1
22,16:09:00,16:09:00,803120,10.0,1
