stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:14:00,9:14:00,401954,3.0,1
2,9:14:31,9:14:31,401955,3.0,1
3,9:15:22,9:15:22,403632,3.0,1
4,9:16:51,9:16:51,401957,10.0,2
5,9:18:00,9:18:00,401958,22.0,2
6,9:21:03,9:21:03,401960,16.0,2
7,9:24:00,9:24:00,401961,20.0,2
8,9:27:00,9:27:00,401331,15.0,1
9,9:30:08,9:30:08,404075,5.0,1
10,9:31:56,9:31:56,401964,5.0,1
11,9:33:00,9:33:00,401965,5.0,1
12,9:34:53,9:34:53,401966,5.0,1
13,9:36:00,9:36:00,903004,5.0,1
