stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:45:00,13:45:00,405579,5.0,1
2,13:46:13,13:46:13,404991,5.0,1
3,13:48:02,13:48:02,403914,6.0,1
4,13:50:08,13:50:08,400929,9.0,1
5,13:52:46,13:52:46,400731,3.0,1
6,13:54:11,13:54:11,400732,11.0,1
7,13:55:55,13:55:55,405582,12.0,2
8,13:58:00,13:58:00,400933,19.0,2
9,14:00:51,14:00:51,404039,23.0,2
10,14:02:50,14:02:50,404040,21.0,2
11,14:04:33,14:04:33,400936,24.0,2
12,14:06:56,14:06:56,404043,20.0,2
13,14:08:30,14:08:30,400938,22.0,2
14,14:10:21,14:10:21,403132,22.0,2
15,14:11:34,14:11:34,400940,1.0,1
16,14:13:53,14:13:53,400941,2.0,2
17,14:16:06,14:16:06,404992,23.0,2
18,14:18:29,14:18:29,400943,27.0,2
19,14:20:54,14:20:54,401014,27.0,2
20,14:22:26,14:22:26,401015,8.0,2
21,14:24:36,14:24:36,401016,30.0,2
22,14:27:09,14:27:09,400747,30.0,2
23,14:29:46,14:29:46,403271,31.0,3
24,14:32:24,14:32:24,400750,33.0,3
25,14:35:00,14:35:00,401021,33.0,3
26,14:36:27,14:36:27,401022,33.0,3
27,14:38:29,14:38:29,401023,28.0,3
28,14:39:52,14:39:52,401024,36.0,3
29,14:41:25,14:41:25,401025,36.0,3
30,14:42:50,14:42:50,401026,36.0,3
31,14:45:04,14:45:04,401027,33.0,3
32,14:46:47,14:46:47,404320,33.0,3
33,14:48:33,14:48:33,401029,33.0,3
34,14:49:58,14:49:58,401030,27.0,2
35,14:52:10,14:52:10,401031,3.0,2
36,14:53:35,14:53:35,401032,22.0,2
37,14:55:00,14:55:00,401033,22.0,2
38,14:56:06,14:56:06,401034,22.0,2
39,14:57:27,14:57:27,401035,11.0,1
40,14:58:44,14:58:44,401036,14.0,2
41,15:00:49,15:00:49,401037,17.0,2
42,15:01:52,15:01:52,401038,17.0,2
43,15:03:21,15:03:21,401039,9.0,1
44,15:04:35,15:04:35,405087,14.0,1
45,15:06:09,15:06:09,405092,14.0,1
46,15:07:39,15:07:39,400394,14.0,1
47,15:09:00,15:09:00,401044,16.0,1
48,15:11:20,15:11:20,401045,11.0,1
49,15:13:27,15:13:27,404341,11.0,1
50,15:15:14,15:15:14,401047,11.0,1
51,15:17:05,15:17:05,404333,10.0,2
52,15:19:00,15:19:00,404334,21.0,2
53,15:20:05,15:20:05,401051,20.0,2
54,15:21:06,15:21:06,401052,26.0,2
55,15:22:37,15:22:37,405014,26.0,2
56,15:23:46,15:23:46,401055,11.0,2
57,15:25:15,15:25:15,401056,20.0,2
58,15:26:12,15:26:12,400062,7.0,1
59,15:27:42,15:27:42,404335,4.0,1
60,15:29:14,15:29:14,400065,9.0,1
61,15:30:23,15:30:23,400066,9.0,1
62,15:31:42,15:31:42,400067,9.0,1
63,15:34:00,15:34:00,803003,9.0,1
