stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:35:00,18:35:00,401880,7.0,3
2,18:36:22,18:36:22,401881,33.0,3
3,18:37:16,18:37:16,401882,33.0,3
4,18:39:05,18:39:05,401883,43.0,3
5,18:40:28,18:40:28,401884,22.0,3
6,18:41:20,18:41:20,404860,43.0,3
7,18:42:59,18:42:59,401887,38.0,5
8,18:44:00,18:44:00,403989,69.0,5
9,18:46:10,18:46:10,401889,69.0,5
10,18:48:22,18:48:22,401890,59.0,4
11,18:49:38,18:49:38,404838,16.0,1
12,18:51:04,18:51:04,403733,13.0,1
13,18:52:00,18:52:00,401893,13.0,1
14,19:04:00,19:04:00,903286,13.0,1
