stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:29:00,11:29:00,405527,1.0,1
2,11:31:37,11:31:37,400003,1.0,1
3,11:33:22,11:33:22,404120,1.0,1
4,11:34:50,11:34:50,404936,2.0,1
5,11:37:20,11:37:20,400007,2.0,1
6,11:39:04,11:39:04,403782,4.0,1
7,11:40:17,11:40:17,403316,4.0,1
8,11:44:00,11:44:00,405380,4.0,1
9,11:45:29,11:45:29,400352,4.0,1
10,11:48:41,11:48:41,400354,6.0,1
11,11:50:45,11:50:45,403456,6.0,1
12,11:52:35,11:52:35,403457,7.0,1
13,11:54:23,11:54:23,400561,14.0,2
14,11:56:32,11:56:32,400358,18.0,2
15,11:59:01,11:59:01,400360,6.0,1
16,12:01:23,12:01:23,400361,8.0,1
17,12:03:31,12:03:31,400362,4.0,2
18,12:05:00,12:05:00,400363,23.0,2
19,12:06:56,12:06:56,400364,25.0,2
20,12:08:42,12:08:42,400026,27.0,2
21,12:10:19,12:10:19,404994,27.0,2
22,12:11:19,12:11:19,400028,27.0,2
23,12:12:40,12:12:40,404905,27.0,2
24,12:14:45,12:14:45,400030,28.0,2
25,12:16:05,12:16:05,400031,28.0,2
26,12:18:02,12:18:02,400032,21.0,2
27,12:19:23,12:19:23,400033,21.0,2
28,12:21:37,12:21:37,400034,21.0,2
29,12:24:03,12:24:03,400036,21.0,2
30,12:25:37,12:25:37,400037,20.0,2
31,12:27:22,12:27:22,400038,12.0,1
32,12:28:41,12:28:41,400039,10.0,1
33,12:30:00,12:30:00,404191,8.0,1
34,12:31:10,12:31:10,400041,8.0,1
35,12:32:40,12:32:40,400042,4.0,1
36,12:33:30,12:33:30,400043,5.0,1
37,12:34:07,12:34:07,400044,5.0,2
38,12:35:07,12:35:07,400045,22.0,2
39,12:36:00,12:36:00,400046,22.0,2
40,12:37:30,12:37:30,404856,18.0,2
41,12:39:00,12:39:00,403267,25.0,2
42,12:40:49,12:40:49,400224,25.0,2
43,12:42:38,12:42:38,400225,25.0,2
44,12:45:32,12:45:32,400390,20.0,2
45,12:47:00,12:47:00,405087,20.0,2
46,12:48:15,12:48:15,405092,21.0,2
47,12:49:42,12:49:42,404309,20.0,2
48,12:51:12,12:51:12,400395,20.0,2
49,12:52:11,12:52:11,400396,19.0,2
50,12:55:00,12:55:00,400397,19.0,2
51,12:56:08,12:56:08,400398,18.0,2
52,12:57:49,12:57:49,400399,18.0,2
53,12:59:08,12:59:08,400400,18.0,2
54,13:00:17,13:00:17,400401,26.0,2
55,13:01:26,13:01:26,403776,26.0,2
56,13:02:54,13:02:54,400403,26.0,2
57,13:03:42,13:03:42,400404,26.0,2
58,13:05:29,13:05:29,400405,24.0,2
59,13:06:23,13:06:23,400406,24.0,2
60,13:07:22,13:07:22,405227,9.0,2
61,13:09:44,13:09:44,400408,17.0,2
62,13:10:48,13:10:48,400409,19.0,2
63,13:13:00,13:13:00,402526,19.0,2
64,13:14:45,13:14:45,405073,21.0,2
65,13:16:10,13:16:10,404853,21.0,2
66,13:17:59,13:17:59,400414,26.0,2
67,13:19:03,13:19:03,405111,26.0,3
68,13:21:00,13:21:00,404066,35.0,3
69,13:22:06,13:22:06,400418,35.0,3
70,13:23:23,13:23:23,400419,35.0,3
71,13:24:43,13:24:43,403975,32.0,2
72,13:25:59,13:25:59,400422,30.0,2
73,13:26:54,13:26:54,400423,30.0,2
74,13:28:08,13:28:08,403976,21.0,2
75,13:29:30,13:29:30,400426,21.0,2
76,13:30:10,13:30:10,405641,7.0,1
77,13:32:10,13:32:10,402749,7.0,1
78,13:35:36,13:35:36,905247,7.0,1
79,13:36:27,13:36:27,403466,7.0,1
80,13:37:00,13:37:00,901342,7.0,1
