stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:05:00,18:05:00,405527,7.0,1
2,18:07:06,18:07:06,400003,7.0,1
3,18:08:30,18:08:30,404120,7.0,1
4,18:09:40,18:09:40,404936,7.0,1
5,18:11:40,18:11:40,400007,7.0,1
6,18:13:03,18:13:03,403782,6.0,1
7,18:14:01,18:14:01,403316,3.0,1
8,18:17:00,18:17:00,405380,5.0,1
9,18:18:17,18:18:17,400352,5.0,1
10,18:21:01,18:21:01,400354,5.0,1
11,18:22:47,18:22:47,403456,5.0,1
12,18:24:22,18:24:22,403457,5.0,1
13,18:25:54,18:25:54,400561,6.0,1
14,18:27:45,18:27:45,400358,8.0,1
15,18:29:52,18:29:52,400360,7.0,1
16,18:31:54,18:31:54,400361,12.0,1
17,18:33:43,18:33:43,400362,12.0,1
18,18:35:00,18:35:00,400363,13.0,1
19,18:36:24,18:36:24,400364,12.0,1
20,18:37:40,18:37:40,400026,14.0,1
21,18:38:50,18:38:50,404994,13.0,1
22,18:39:33,18:39:33,400028,10.0,1
23,18:40:31,18:40:31,404905,12.0,1
24,18:42:01,18:42:01,400030,13.0,1
25,18:42:59,18:42:59,400031,13.0,1
26,18:44:23,18:44:23,400032,6.0,1
27,18:45:21,18:45:21,400033,10.0,1
28,18:46:58,18:46:58,400034,10.0,1
29,18:48:43,18:48:43,400036,10.0,1
30,18:49:51,18:49:51,400037,10.0,1
31,18:51:06,18:51:06,400038,10.0,1
32,18:52:03,18:52:03,400039,10.0,1
33,18:53:00,18:53:00,404191,2.0,1
34,18:54:03,18:54:03,400041,8.0,1
35,18:55:22,18:55:22,400042,6.0,2
36,18:56:07,18:56:07,400043,18.0,2
37,18:56:40,18:56:40,400044,18.0,2
38,18:57:33,18:57:33,400045,21.0,2
39,18:58:20,18:58:20,400046,22.0,2
40,18:59:40,18:59:40,404856,22.0,2
41,19:01:00,19:01:00,403267,7.0,2
42,19:02:36,19:02:36,400224,24.0,2
43,19:04:11,19:04:11,400225,24.0,2
44,19:06:43,19:06:43,400390,14.0,1
45,19:08:00,19:08:00,405087,14.0,1
46,19:09:15,19:09:15,405092,9.0,1
47,19:10:42,19:10:42,404309,14.0,1
48,19:12:12,19:12:12,400395,5.0,1
49,19:13:11,19:13:11,400396,12.0,1
50,19:16:00,19:16:00,400397,9.0,1
51,19:17:06,19:17:06,400398,9.0,1
52,19:18:42,19:18:42,400399,5.0,1
53,19:19:58,19:19:58,400400,9.0,1
54,19:21:05,19:21:05,400401,9.0,1
55,19:22:11,19:22:11,403776,10.0,1
56,19:23:36,19:23:36,400403,12.0,1
57,19:24:22,19:24:22,400404,12.0,1
58,19:26:04,19:26:04,400405,11.0,1
59,19:26:57,19:26:57,400406,11.0,1
60,19:27:53,19:27:53,405227,10.0,1
61,19:30:10,19:30:10,400408,12.0,1
62,19:31:11,19:31:11,400409,12.0,1
63,19:33:19,19:33:19,402526,3.0,1
64,19:34:59,19:34:59,405073,11.0,1
65,19:36:21,19:36:21,404853,6.0,1
66,19:38:06,19:38:06,400414,9.0,1
67,19:39:07,19:39:07,405111,10.0,1
68,19:41:00,19:41:00,404066,13.0,1
69,19:41:58,19:41:58,400418,5.0,1
70,19:43:05,19:43:05,400419,8.0,1
71,19:44:15,19:44:15,403975,14.0,1
72,19:45:22,19:45:22,400422,7.0,1
73,19:46:10,19:46:10,400423,9.0,1
74,19:47:15,19:47:15,403976,6.0,1
75,19:48:26,19:48:26,400426,4.0,1
76,19:49:01,19:49:01,405641,2.0,1
77,19:50:46,19:50:46,402749,2.0,1
78,19:53:46,19:53:46,905247,2.0,1
79,19:54:31,19:54:31,403466,1.0,1
80,19:55:00,19:55:00,901342,1.0,1
