stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:58:00,6:58:00,404911,3.0,1
2,6:58:53,6:58:53,401036,3.0,1
3,7:00:00,7:00:00,401037,4.0,1
4,7:01:09,7:01:09,401038,9.0,2
5,7:02:47,7:02:47,401039,20.0,2
6,7:04:08,7:04:08,405087,20.0,2
7,7:05:52,7:05:52,405092,20.0,2
8,7:07:31,7:07:31,400394,20.0,2
9,7:09:00,7:09:00,401044,20.0,2
10,7:11:07,7:11:07,401045,20.0,2
11,7:13:00,7:13:00,401988,20.0,2
12,7:15:06,7:15:06,401989,11.0,2
13,7:17:00,7:17:00,401990,19.0,2
14,7:18:39,7:18:39,401992,11.0,2
15,7:20:01,7:20:01,401993,17.0,2
16,7:21:06,7:21:06,401994,17.0,2
17,7:23:00,7:23:00,401727,17.0,2
18,7:23:17,7:23:17,401729,17.0,2
19,7:23:26,7:23:26,401730,17.0,2
20,7:24:00,7:24:00,803059,17.0,2
