stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:29:00,6:29:00,401732,5.0,1
2,6:29:39,6:29:39,401738,5.0,1
3,6:32:39,6:32:39,405348,5.0,1
4,6:35:41,6:35:41,405653,6.0,1
5,6:38:00,6:38:00,803182,5.0,1
6,6:41:01,6:41:01,903129,7.0,1
7,6:43:32,6:43:32,401756,7.0,1
8,6:46:58,6:46:58,401761,5.0,1
9,6:50:27,6:50:27,401765,5.0,1
10,6:52:37,6:52:37,401768,5.0,1
11,6:55:09,6:55:09,401771,7.0,1
12,6:57:47,6:57:47,405342,7.0,1
13,6:59:23,6:59:23,403525,7.0,1
14,7:01:06,7:01:06,401779,7.0,1
15,7:03:57,7:03:57,405340,7.0,1
16,7:08:08,7:08:08,803109,7.0,1
17,7:09:00,7:09:00,403849,7.0,1
18,7:12:09,7:12:09,405373,8.0,1
19,7:15:54,7:15:54,402112,8.0,1
20,7:19:17,7:19:17,403590,8.0,1
21,7:21:08,7:21:08,403754,4.0,1
22,7:24:00,7:24:00,803120,4.0,1
