stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:17:00,7:17:00,403522,1.0,2
2,7:19:00,7:19:00,403523,19.0,2
3,7:19:52,7:19:52,401024,21.0,2
4,7:21:47,7:21:47,401867,21.0,2
5,7:22:43,7:22:43,401868,28.0,2
6,7:24:55,7:24:55,401869,21.0,2
7,7:27:00,7:27:00,401870,25.0,2
8,7:28:11,7:28:11,404858,21.0,2
9,7:29:57,7:29:57,405169,21.0,2
10,7:31:19,7:31:19,405369,20.0,2
11,7:32:59,7:32:59,401875,20.0,2
12,7:34:41,7:34:41,401876,20.0,2
13,7:36:04,7:36:04,401877,8.0,1
14,7:38:00,7:38:00,401878,8.0,1
