stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,22:55:00,22:55:00,404058,2.0,1
2,22:56:28,22:56:28,401412,3.0,1
3,22:57:21,22:57:21,403992,7.0,1
4,22:58:43,22:58:43,403984,13.0,1
5,23:00:00,23:00:00,403562,14.0,1
6,23:01:07,23:01:07,403736,14.0,1
7,23:02:47,23:02:47,403621,15.0,2
8,23:03:38,23:03:38,405529,17.0,2
9,23:05:00,23:05:00,403620,14.0,1
10,23:06:40,23:06:40,402214,10.0,1
11,23:07:41,23:07:41,402215,13.0,1
12,23:08:42,23:08:42,402216,14.0,1
13,23:09:56,23:09:56,402217,14.0,1
14,23:10:28,23:10:28,402218,11.0,1
15,23:11:31,23:11:31,402328,11.0,1
16,23:12:24,23:12:24,404154,11.0,1
17,23:13:44,23:13:44,402330,8.0,1
18,23:15:00,23:15:00,402331,8.0,1
19,23:15:50,23:15:50,403563,6.0,1
20,23:17:10,23:17:10,402334,7.0,1
21,23:17:47,23:17:47,803159,4.0,1
22,23:18:35,23:18:35,402336,3.0,1
23,23:19:39,23:19:39,401877,4.0,1
24,23:20:47,23:20:47,402338,2.0,1
25,23:21:30,23:21:30,402339,1.0,1
26,23:22:20,23:22:20,401909,2.0,1
27,23:22:59,23:22:59,401910,1.0,1
28,23:23:59,23:23:59,403367,2.0,1
29,23:25:00,23:25:00,403383,2.0,1
30,23:26:00,23:26:00,904918,2.0,1
