stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:24:00,8:24:00,404911,2.0,1
2,8:24:53,8:24:53,401036,6.0,1
3,8:26:00,8:26:00,401037,7.0,1
4,8:27:09,8:27:09,401038,6.0,1
5,8:28:47,8:28:47,401039,11.0,1
6,8:30:08,8:30:08,405087,14.0,1
7,8:31:52,8:31:52,405092,14.0,2
8,8:33:31,8:33:31,400394,19.0,3
9,8:35:00,8:35:00,401044,39.0,3
10,8:37:07,8:37:07,401045,47.0,4
11,8:39:00,8:39:00,401988,58.0,4
12,8:41:06,8:41:06,401989,58.0,4
13,8:43:00,8:43:00,401990,52.0,4
14,8:45:29,8:45:29,401992,52.0,4
15,8:47:31,8:47:31,401993,51.0,4
16,8:49:09,8:49:09,401994,45.0,3
17,8:52:00,8:52:00,401727,22.0,2
18,8:52:17,8:52:17,401729,12.0,1
19,8:52:26,8:52:26,401730,11.0,1
20,8:53:00,8:53:00,803059,11.0,1
