stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:19:00,12:19:00,903049,5.0,1
2,12:19:44,12:19:44,400258,5.0,1
3,12:20:50,12:20:50,400259,6.0,1
4,12:22:39,12:22:39,403910,6.0,1
5,12:24:01,12:24:01,400263,6.0,1
6,12:24:50,12:24:50,400264,7.0,1
7,12:25:51,12:25:51,400265,7.0,1
8,12:26:47,12:26:47,400266,7.0,1
9,12:27:57,12:27:57,400267,12.0,1
10,12:28:20,12:28:20,400268,12.0,1
11,12:31:46,12:31:46,400271,12.0,1
12,12:32:39,12:32:39,400272,11.0,1
13,12:34:35,12:34:35,400274,11.0,1
14,12:36:00,12:36:00,400275,12.0,1
15,12:37:40,12:37:40,400276,11.0,2
16,12:38:46,12:38:46,400277,18.0,2
17,12:39:55,12:39:55,400278,18.0,2
18,12:41:28,12:41:28,400279,21.0,2
19,12:43:23,12:43:23,400280,19.0,2
20,12:44:22,12:44:22,400281,19.0,2
21,12:45:35,12:45:35,400282,17.0,2
22,12:46:57,12:46:57,400283,17.0,2
23,12:49:03,12:49:03,400284,16.0,1
24,12:50:10,12:50:10,400285,15.0,1
25,12:51:57,12:51:57,400287,11.0,1
26,12:53:39,12:53:39,400288,7.0,1
27,12:54:46,12:54:46,400289,10.0,1
28,12:56:00,12:56:00,400290,7.0,1
29,12:57:55,12:57:55,404278,10.0,1
30,13:00:00,13:00:00,400107,8.0,1
31,13:02:36,13:02:36,400109,12.0,1
32,13:05:28,13:05:28,400111,12.0,1
33,13:09:53,13:09:53,404168,12.0,2
34,13:17:43,13:17:43,400119,17.0,2
35,13:21:47,13:21:47,400121,17.0,2
36,13:27:00,13:27:00,400124,10.0,2
37,13:31:12,13:31:12,400126,17.0,2
38,13:34:33,13:34:33,400129,11.0,1
39,13:38:08,13:38:08,400316,10.0,1
40,13:41:36,13:41:36,450123,15.0,1
41,13:48:00,13:48:00,400135,7.0,1
42,13:51:47,13:51:47,400324,7.0,1
43,13:56:00,13:56:00,400329,4.0,1
44,14:00:17,14:00:17,402857,1.0,1
45,14:03:15,14:03:15,400335,1.0,1
46,14:06:00,14:06:00,404010,1.0,1
