stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:16:00,7:16:00,404911,36.0,3
2,7:16:53,7:16:53,401036,36.0,3
3,7:18:00,7:18:00,401037,36.0,3
4,7:19:09,7:19:09,401038,36.0,3
5,7:20:47,7:20:47,401039,36.0,3
6,7:22:08,7:22:08,405087,36.0,3
7,7:23:52,7:23:52,405092,36.0,3
8,7:25:31,7:25:31,400394,36.0,3
9,7:27:00,7:27:00,401044,36.0,3
10,7:29:07,7:29:07,401045,36.0,3
11,7:31:00,7:31:00,401988,36.0,3
12,7:33:06,7:33:06,401989,36.0,3
13,7:35:00,7:35:00,401990,36.0,3
14,7:37:29,7:37:29,401992,36.0,3
15,7:39:31,7:39:31,401993,36.0,3
16,7:41:09,7:41:09,401994,36.0,3
17,7:44:00,7:44:00,401727,36.0,3
18,7:44:17,7:44:17,401729,36.0,3
19,7:44:26,7:44:26,401730,19.0,2
20,7:45:00,7:45:00,803059,19.0,2
