stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:57:00,14:57:00,405382,32.0,2
2,15:01:07,15:01:07,405318,32.0,2
3,15:03:30,15:03:30,403601,32.0,2
4,15:07:19,15:07:19,405319,32.0,3
5,15:12:33,15:12:33,405320,35.0,5
6,15:17:00,15:17:00,903093,73.0,5
7,15:21:00,15:21:00,405322,73.0,5
8,15:25:03,15:25:03,405323,79.0,5
9,15:26:49,15:26:49,404995,79.0,5
10,15:29:18,15:29:18,403480,77.0,5
11,15:32:52,15:32:52,401698,68.0,5
12,15:35:52,15:35:52,401701,60.0,4
13,15:39:29,15:39:29,401704,49.0,4
14,15:43:38,15:43:38,401707,56.0,4
15,15:49:00,15:49:00,401712,58.0,4
16,15:52:08,15:52:08,401715,53.0,4
17,15:57:00,15:57:00,903102,47.0,3
18,15:59:55,15:59:55,401723,35.0,3
19,16:03:16,16:03:16,401727,13.0,1
20,16:06:00,16:06:00,401731,16.0,1
21,16:08:00,16:08:00,803054,16.0,1
