stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:52:00,6:52:00,401880,8.0,1
2,6:53:22,6:53:22,401881,12.0,1
3,6:54:16,6:54:16,401882,12.0,1
4,6:56:05,6:56:05,401883,13.0,1
5,6:57:28,6:57:28,401884,13.0,1
6,6:58:20,6:58:20,404860,13.0,1
7,6:59:59,6:59:59,401887,13.0,1
8,7:01:00,7:01:00,403989,11.0,1
9,7:02:54,7:02:54,401889,9.0,1
10,7:04:49,7:04:49,401890,9.0,1
11,7:05:56,7:05:56,404838,9.0,1
12,7:07:11,7:07:11,403733,9.0,1
13,7:08:00,7:08:00,401893,9.0,1
14,7:20:00,7:20:00,903286,9.0,1
