stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:57:00,11:57:00,803195,11.0,1
2,11:58:18,11:58:18,404031,5.0,1
3,11:59:07,11:59:07,404017,7.0,1
4,11:59:55,11:59:55,404018,3.0,1
5,12:01:07,12:01:07,404019,11.0,1
6,12:02:00,12:02:00,403447,9.0,1
7,12:03:39,12:03:39,403786,13.0,1
8,12:07:34,12:07:34,401458,11.0,2
9,12:09:00,12:09:00,401459,18.0,2
10,12:10:40,12:10:40,405079,28.0,2
11,12:12:10,12:12:10,401462,13.0,2
12,12:13:48,12:13:48,401463,27.0,2
13,12:14:48,12:14:48,401464,28.0,2
14,12:15:52,12:15:52,401465,17.0,2
15,12:16:53,12:16:53,401466,10.0,2
16,12:17:55,12:17:55,401467,23.0,2
17,12:19:00,12:19:00,400677,26.0,2
18,12:20:51,12:20:51,401469,24.0,2
19,12:21:49,12:21:49,401470,25.0,2
20,12:23:00,12:23:00,401086,27.0,2
21,12:24:59,12:24:59,401087,27.0,2
22,12:26:25,12:26:25,401088,22.0,2
23,12:28:00,12:28:00,403362,28.0,2
24,12:30:16,12:30:16,401090,26.0,2
25,12:31:43,12:31:43,401091,24.0,2
26,12:33:52,12:33:52,401092,27.0,2
27,12:36:08,12:36:08,401093,30.0,2
28,12:37:36,12:37:36,401094,29.0,3
29,12:40:00,12:40:00,404838,33.0,3
30,12:41:21,12:41:21,401096,31.0,2
31,12:42:48,12:42:48,403372,14.0,3
32,12:44:16,12:44:16,401099,36.0,3
33,12:45:38,12:45:38,401100,36.0,3
34,12:47:00,12:47:00,405283,36.0,3
35,12:48:48,12:48:48,405290,22.0,2
36,12:50:54,12:50:54,404030,32.0,2
37,12:52:06,12:52:06,401489,21.0,3
38,12:53:35,12:53:35,401490,33.0,3
39,12:54:50,12:54:50,401491,34.0,3
40,12:57:11,12:57:11,401492,37.0,3
41,12:58:36,12:58:36,401493,43.0,3
42,13:01:30,13:01:30,401495,42.0,3
43,13:02:33,13:02:33,401496,9.0,2
44,13:04:00,13:04:00,401497,27.0,3
45,13:05:30,13:05:30,405026,41.0,3
46,13:07:55,13:07:55,401500,37.0,3
47,13:08:51,13:08:51,401501,2.0,2
48,13:11:01,13:11:01,401502,26.0,3
49,13:12:11,13:12:11,401503,34.0,3
50,13:13:51,13:13:51,405316,25.0,2
51,13:15:00,13:15:00,404881,23.0,2
52,13:16:33,13:16:33,401506,23.0,2
53,13:17:35,13:17:35,401507,23.0,2
54,13:20:00,13:20:00,401386,2.0,1
55,13:20:26,13:20:26,401387,15.0,1
56,13:21:00,13:21:00,403876,15.0,1
