stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:14:00,15:14:00,903341,5.0,1
2,15:17:54,15:17:54,404008,5.0,1
3,15:18:55,15:18:55,402764,5.0,1
4,15:20:18,15:20:18,405186,5.0,1
5,15:21:11,15:21:11,402766,5.0,1
6,15:22:17,15:22:17,402767,5.0,1
7,15:24:17,15:24:17,402769,5.0,1
8,15:26:01,15:26:01,405069,5.0,1
9,15:27:30,15:27:30,402772,5.0,1
10,15:28:40,15:28:40,402773,5.0,1
11,15:29:37,15:29:37,402774,5.0,1
12,15:31:15,15:31:15,405070,5.0,1
13,15:33:00,15:33:00,404949,5.0,1
14,15:35:00,15:35:00,402638,5.0,1
15,15:36:18,15:36:18,402639,5.0,1
16,15:38:18,15:38:18,402641,5.0,1
17,15:39:51,15:39:51,402642,5.0,1
18,15:40:54,15:40:54,402643,5.0,1
19,15:42:42,15:42:42,402644,5.0,1
20,15:43:55,15:43:55,402645,5.0,1
21,15:45:40,15:45:40,402646,5.0,1
22,15:46:48,15:46:48,402647,5.0,1
23,15:48:32,15:48:32,405078,5.0,1
24,15:50:54,15:50:54,401458,5.0,1
25,15:51:58,15:51:58,401459,5.0,1
26,15:54:00,15:54:00,402653,5.0,1
27,15:55:41,15:55:41,402723,5.0,1
28,15:57:48,15:57:48,405416,5.0,1
29,15:58:46,15:58:46,402657,5.0,1
30,16:01:17,16:01:17,402658,5.0,1
31,16:03:45,16:03:45,402659,5.0,1
32,16:06:31,16:06:31,402660,5.0,1
33,16:07:54,16:07:54,402661,5.0,1
34,16:09:24,16:09:24,402662,5.0,1
35,16:11:00,16:11:00,404255,5.0,1
36,16:15:47,16:15:47,403416,5.0,1
37,16:20:59,16:20:59,403417,1.0,1
38,16:24:00,16:24:00,402816,1.0,1
39,16:32:00,16:32:00,403418,1.0,1
40,16:37:14,16:37:14,403419,6.0,1
41,16:40:59,16:40:59,402826,6.0,1
42,16:44:49,16:44:49,403421,6.0,1
43,16:47:00,16:47:00,403422,6.0,1
44,16:52:00,16:52:00,404171,3.0,1
45,16:56:25,16:56:25,403424,6.0,1
46,17:01:00,17:01:00,403425,7.0,1
47,17:03:58,17:03:58,403821,8.0,1
48,17:09:00,17:09:00,402854,8.0,1
49,17:13:17,17:13:17,404106,8.0,1
50,17:16:00,17:16:00,903148,8.0,1
