stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:37:00,7:37:00,403522,17.0,2
2,7:40:00,7:40:00,403523,17.0,2
3,7:41:05,7:41:05,401024,17.0,2
4,7:43:29,7:43:29,401867,21.0,2
5,7:44:38,7:44:38,401868,21.0,2
6,7:47:24,7:47:24,401869,21.0,2
7,7:50:00,7:50:00,401870,21.0,2
8,7:51:18,7:51:18,404858,21.0,2
9,7:53:13,7:53:13,405169,21.0,2
10,7:54:43,7:54:43,405369,21.0,2
11,7:56:32,7:56:32,401875,21.0,2
12,7:58:23,7:58:23,401876,21.0,2
13,7:59:54,7:59:54,401877,21.0,2
14,8:02:00,8:02:00,401878,21.0,2
