stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:07:00,17:07:00,403560,34.0,3
2,17:07:28,17:07:28,401930,34.0,3
3,17:08:08,17:08:08,401897,4.0,1
4,17:09:35,17:09:35,401898,4.0,2
5,17:11:01,17:11:01,401899,22.0,2
6,17:13:34,17:13:34,401900,22.0,2
7,17:16:00,17:16:00,401901,16.0,1
8,17:17:57,17:17:57,401903,16.0,1
9,17:20:20,17:20:20,401905,4.0,1
10,17:21:24,17:21:24,401906,5.0,1
11,17:22:46,17:22:46,404681,5.0,1
12,17:24:06,17:24:06,401908,5.0,1
13,17:25:53,17:25:53,401909,5.0,1
14,17:26:52,17:26:52,401910,5.0,1
15,17:28:26,17:28:26,403367,5.0,1
16,17:30:00,17:30:00,403383,5.0,1
