stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:50:00,7:50:00,903341,49.0,4
2,7:53:42,7:53:42,404008,49.0,4
3,7:54:39,7:54:39,402764,49.0,4
4,7:55:58,7:55:58,405186,49.0,4
5,7:56:48,7:56:48,402766,49.0,4
6,7:57:51,7:57:51,402767,49.0,4
7,7:59:44,7:59:44,402769,49.0,4
8,8:01:23,8:01:23,405069,49.0,4
9,8:02:48,8:02:48,402772,49.0,4
10,8:03:54,8:03:54,402773,37.0,3
11,8:04:48,8:04:48,402774,21.0,2
12,8:06:21,8:06:21,405070,21.0,3
13,8:08:00,8:08:00,404949,38.0,4
14,8:09:55,8:09:55,402638,58.0,4
15,8:11:09,8:11:09,402639,58.0,4
16,8:13:03,8:13:03,402641,58.0,4
17,8:14:32,8:14:32,402642,58.0,4
18,8:15:32,8:15:32,402643,58.0,4
19,8:17:15,8:17:15,402644,58.0,4
20,8:18:24,8:18:24,402645,58.0,4
21,8:20:04,8:20:04,402646,58.0,4
22,8:21:08,8:21:08,402647,58.0,4
23,8:22:47,8:22:47,405078,27.0,3
24,8:25:03,8:25:03,401458,37.0,3
25,8:26:03,8:26:03,401459,37.0,3
26,8:28:00,8:28:00,402653,40.0,3
27,8:29:29,8:29:29,402723,40.0,4
28,8:31:21,8:31:21,405416,50.0,4
29,8:32:12,8:32:12,402657,50.0,4
30,8:34:25,8:34:25,402658,48.0,3
31,8:36:36,8:36:36,402659,48.0,3
32,8:39:03,8:39:03,402660,34.0,3
33,8:40:16,8:40:16,402661,34.0,3
34,8:41:36,8:41:36,402662,29.0,2
35,8:43:00,8:43:00,404255,24.0,2
36,8:48:09,8:48:09,403416,18.0,2
37,8:53:45,8:53:45,403417,7.0,1
38,8:57:00,8:57:00,402816,7.0,1
39,9:02:00,9:02:00,403418,5.0,1
40,9:07:34,9:07:34,403419,9.0,1
41,9:11:34,9:11:34,402826,14.0,1
42,9:15:40,9:15:40,403421,14.0,1
43,9:18:00,9:18:00,403422,14.0,1
44,9:23:00,9:23:00,404171,8.0,1
45,9:28:23,9:28:23,403424,3.0,1
46,9:34:00,9:34:00,403425,3.0,1
47,9:36:58,9:36:58,403821,9.0,1
48,9:42:00,9:42:00,402854,2.0,1
49,9:46:17,9:46:17,404106,1.0,1
50,9:49:00,9:49:00,903148,1.0,1
