stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,20:03:00,20:03:00,400080,2.0,1
2,20:03:45,20:03:45,400081,2.0,1
3,20:05:01,20:05:01,405523,2.0,1
4,20:06:25,20:06:25,400085,3.0,1
5,20:07:14,20:07:14,400086,2.0,1
6,20:08:00,20:08:00,405527,4.0,1
7,20:09:45,20:09:45,400003,4.0,1
8,20:10:55,20:10:55,404120,4.0,1
9,20:11:53,20:11:53,404936,5.0,1
10,20:13:33,20:13:33,400007,4.0,1
11,20:14:42,20:14:42,403782,5.0,1
12,20:15:31,20:15:31,403316,5.0,1
13,20:18:00,20:18:00,405380,6.0,1
14,20:19:04,20:19:04,400352,4.0,1
15,20:21:20,20:21:20,400190,6.0,1
16,20:22:33,20:22:33,400191,4.0,1
17,20:24:21,20:24:21,403458,4.0,1
18,20:25:25,20:25:25,400018,5.0,1
19,20:26:57,20:26:57,400019,5.0,1
20,20:28:59,20:28:59,400021,9.0,1
21,20:30:30,20:30:30,400022,6.0,1
22,20:32:02,20:32:02,400023,6.0,1
23,20:33:00,20:33:00,400024,16.0,2
24,20:34:21,20:34:21,403837,17.0,2
25,20:35:28,20:35:28,405490,7.0,1
26,20:36:24,20:36:24,404994,5.0,1
27,20:37:02,20:37:02,400028,5.0,1
28,20:37:54,20:37:54,404905,5.0,1
29,20:39:14,20:39:14,400030,5.0,2
30,20:40:06,20:40:06,400031,17.0,2
31,20:41:20,20:41:20,400032,15.0,2
32,20:42:12,20:42:12,400033,18.0,2
33,20:43:38,20:43:38,400034,17.0,2
34,20:45:11,20:45:11,400036,16.0,2
35,20:46:12,20:46:12,400037,17.0,2
36,20:47:19,20:47:19,400038,17.0,2
37,20:48:09,20:48:09,400039,15.0,1
38,20:49:00,20:49:00,404191,15.0,1
39,20:49:47,20:49:47,400041,16.0,2
40,20:50:47,20:50:47,400042,19.0,2
41,20:51:20,20:51:20,400043,19.0,2
42,20:51:45,20:51:45,400044,19.0,2
43,20:52:25,20:52:25,400045,20.0,2
44,20:53:00,20:53:00,400046,20.0,2
45,20:53:40,20:53:40,400047,20.0,2
46,20:54:13,20:54:13,400048,18.0,2
47,20:55:10,20:55:10,405542,17.0,2
48,20:56:00,20:56:00,405543,1.0,1
49,20:56:51,20:56:51,400051,16.0,1
50,20:58:12,20:58:12,403980,8.0,1
51,20:59:04,20:59:04,400053,13.0,1
52,20:59:56,20:59:56,400054,13.0,1
53,21:00:46,21:00:46,400055,13.0,1
54,21:01:38,21:01:38,400056,9.0,1
55,21:02:57,21:02:57,400057,9.0,1
56,21:04:15,21:04:15,403711,1.0,1
57,21:05:06,21:05:06,400059,6.0,1
58,21:06:01,21:06:01,400060,6.0,1
59,21:06:52,21:06:52,400061,3.0,1
60,21:08:26,21:08:26,400062,2.0,1
61,21:09:42,21:09:42,404335,2.0,1
62,21:10:59,21:10:59,400065,2.0,1
63,21:11:57,21:11:57,400066,2.0,1
64,21:13:03,21:13:03,400067,2.0,1
65,21:15:00,21:15:00,803003,2.0,1
