stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:18:00,18:18:00,903341,6.0,1
2,18:21:42,18:21:42,404008,6.0,1
3,18:22:39,18:22:39,402764,6.0,1
4,18:23:58,18:23:58,405186,6.0,1
5,18:24:48,18:24:48,402766,6.0,1
6,18:25:51,18:25:51,402767,6.0,1
7,18:27:44,18:27:44,402769,7.0,1
8,18:29:23,18:29:23,405069,7.0,1
9,18:30:48,18:30:48,402772,7.0,1
10,18:31:54,18:31:54,402773,7.0,1
11,18:32:48,18:32:48,402774,12.0,1
12,18:34:21,18:34:21,405070,12.0,1
13,18:36:00,18:36:00,404949,15.0,1
14,18:37:49,18:37:49,402638,11.0,1
15,18:39:00,18:39:00,402639,13.0,1
16,18:40:48,18:40:48,402641,13.0,1
17,18:42:12,18:42:12,402642,13.0,1
18,18:43:09,18:43:09,402643,13.0,1
19,18:44:47,18:44:47,402644,13.0,1
20,18:45:53,18:45:53,402645,12.0,1
21,18:47:28,18:47:28,402646,12.0,1
22,18:48:29,18:48:29,402647,11.0,3
23,18:50:03,18:50:03,405078,47.0,3
24,18:52:12,18:52:12,401458,47.0,3
25,18:53:09,18:53:09,401459,47.0,4
26,18:55:00,18:55:00,402653,50.0,4
27,18:56:18,18:56:18,402723,50.0,4
28,18:57:54,18:57:54,405416,50.0,4
29,18:58:38,18:58:38,402657,50.0,4
30,19:00:34,19:00:34,402658,50.0,4
31,19:02:27,19:02:27,402659,40.0,3
32,19:04:35,19:04:35,402660,40.0,3
33,19:05:38,19:05:38,402661,39.0,3
34,19:06:47,19:06:47,402662,33.0,3
35,19:08:00,19:08:00,404255,23.0,2
36,19:11:18,19:11:18,403416,16.0,1
37,19:14:55,19:14:55,403417,16.0,1
38,19:17:00,19:17:00,402816,8.0,1
39,19:20:00,19:20:00,403418,6.0,1
40,19:23:50,19:23:50,403419,6.0,1
41,19:26:35,19:26:35,402826,6.0,1
42,19:29:24,19:29:24,403421,4.0,1
43,19:31:00,19:31:00,403422,7.0,1
44,19:34:00,19:34:00,404171,4.0,1
45,19:37:26,19:37:26,403424,4.0,1
46,19:41:00,19:41:00,403425,3.0,1
47,19:43:14,19:43:14,403821,3.0,1
48,19:47:00,19:47:00,402854,3.0,1
49,19:51:17,19:51:17,404106,2.0,1
50,19:54:00,19:54:00,903148,2.0,1
