stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:09:00,11:09:00,405527,2.0,1
2,11:11:37,11:11:37,400003,2.0,1
3,11:13:22,11:13:22,404120,4.0,1
4,11:14:50,11:14:50,404936,5.0,1
5,11:17:20,11:17:20,400007,7.0,1
6,11:19:04,11:19:04,403782,7.0,1
7,11:20:17,11:20:17,403316,8.0,1
8,11:24:00,11:24:00,405380,9.0,1
9,11:25:29,11:25:29,400352,9.0,2
10,11:28:40,11:28:40,400190,17.0,2
11,11:30:22,11:30:22,400191,18.0,2
12,11:32:53,11:32:53,403458,18.0,2
13,11:34:24,11:34:24,400018,17.0,2
14,11:36:31,11:36:31,400019,17.0,2
15,11:39:23,11:39:23,400021,15.0,1
16,11:41:30,11:41:30,400022,13.0,1
17,11:43:38,11:43:38,400023,12.0,2
18,11:45:00,11:45:00,400024,20.0,2
19,11:47:06,11:47:06,403837,15.0,2
20,11:48:52,11:48:52,405490,18.0,2
21,11:50:19,11:50:19,404994,9.0,2
22,11:51:19,11:51:19,400028,24.0,2
23,11:52:40,11:52:40,404905,25.0,2
24,11:54:44,11:54:44,400030,21.0,2
25,11:56:05,11:56:05,400031,22.0,2
26,11:58:02,11:58:02,400032,14.0,2
27,11:59:23,11:59:23,400033,21.0,2
28,12:01:37,12:01:37,400034,19.0,2
29,12:04:03,12:04:03,400036,16.0,1
30,12:05:37,12:05:37,400037,10.0,1
31,12:07:22,12:07:22,400038,3.0,1
32,12:08:41,12:08:41,400039,11.0,1
33,12:10:00,12:10:00,404191,10.0,1
34,12:11:14,12:11:14,400041,11.0,1
35,12:12:48,12:12:48,400042,13.0,1
36,12:13:40,12:13:40,400043,11.0,1
37,12:14:19,12:14:19,400044,10.0,1
38,12:15:23,12:15:23,400045,2.0,1
39,12:16:18,12:16:18,400046,16.0,1
40,12:17:20,12:17:20,400047,1.0,2
41,12:18:11,12:18:11,400048,17.0,2
42,12:19:42,12:19:42,405542,17.0,2
43,12:21:00,12:21:00,405543,20.0,2
44,12:22:00,12:22:00,400051,19.0,2
45,12:23:33,12:23:33,403980,19.0,2
46,12:24:33,12:24:33,400053,17.0,2
47,12:25:33,12:25:33,400054,1.0,1
48,12:26:32,12:26:32,400055,16.0,1
49,12:27:32,12:27:32,400056,9.0,1
50,12:29:03,12:29:03,400057,12.0,1
51,12:30:33,12:30:33,403711,7.0,1
52,12:31:32,12:31:32,400059,9.0,1
53,12:32:36,12:32:36,400060,5.0,1
54,12:33:35,12:33:35,400061,3.0,1
55,12:35:23,12:35:23,400062,7.0,1
56,12:36:51,12:36:51,404335,5.0,1
57,12:38:21,12:38:21,400065,5.0,1
58,12:39:28,12:39:28,400066,5.0,1
59,12:40:45,12:40:45,400067,1.0,1
60,12:43:00,12:43:00,803003,1.0,1
