stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:50:00,14:50:00,405382,67.0,5
2,14:54:07,14:54:07,405318,67.0,5
3,14:56:30,14:56:30,403601,67.0,5
4,15:00:19,15:00:19,405319,67.0,5
5,15:05:33,15:05:33,405320,67.0,5
6,15:10:00,15:10:00,903093,68.0,5
7,15:14:00,15:14:00,405322,68.0,6
8,15:18:03,15:18:03,405323,82.0,6
9,15:19:49,15:19:49,404995,92.0,6
10,15:22:18,15:22:18,403480,92.0,6
11,15:25:52,15:25:52,401698,92.0,6
12,15:28:52,15:28:52,401701,92.0,6
13,15:32:29,15:32:29,401704,93.0,6
14,15:36:38,15:36:38,401707,92.0,6
15,15:42:00,15:42:00,401712,61.0,4
16,15:45:08,15:45:08,401715,56.0,4
17,15:50:00,15:50:00,903102,61.0,4
18,15:52:55,15:52:55,401723,47.0,3
19,15:56:16,15:56:16,401727,9.0,1
20,15:59:00,15:59:00,401731,8.0,1
21,16:01:00,16:01:00,803054,8.0,1
