stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,10:46:00,10:46:00,405382,6.0,1
2,10:50:07,10:50:07,405318,12.0,1
3,10:52:30,10:52:30,403601,14.0,1
4,10:56:19,10:56:19,405319,14.0,2
5,11:01:33,11:01:33,405320,18.0,2
6,11:06:00,11:06:00,903093,23.0,2
7,11:10:00,11:10:00,405322,30.0,2
8,11:13:50,11:13:50,405323,28.0,3
9,11:15:29,11:15:29,404995,41.0,3
10,11:17:50,11:17:50,403480,32.0,2
11,11:21:12,11:21:12,401698,32.0,2
12,11:24:02,11:24:02,401701,32.0,3
13,11:27:27,11:27:27,401704,35.0,3
14,11:31:23,11:31:23,401707,37.0,3
15,11:36:27,11:36:27,401712,30.0,3
16,11:39:24,11:39:24,401715,34.0,3
17,11:44:00,11:44:00,903102,35.0,3
18,11:46:35,11:46:35,401723,26.0,2
19,11:49:34,11:49:34,401727,25.0,2
20,11:52:00,11:52:00,401731,23.0,2
21,11:54:00,11:54:00,803054,23.0,2
