stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:03:00,8:03:00,401998,25.0,2
2,8:03:37,8:03:37,405315,25.0,2
3,8:04:00,8:04:00,401999,25.0,2
4,8:05:17,8:05:17,402000,30.0,2
5,8:07:34,8:07:34,402001,30.0,3
6,8:08:49,8:08:49,402002,36.0,3
7,8:10:08,8:10:08,402003,36.0,3
8,8:11:11,8:11:11,402004,27.0,2
9,8:13:00,8:13:00,402005,30.0,2
10,8:13:52,8:13:52,402006,30.0,2
11,8:17:00,8:17:00,404274,16.0,1
12,8:18:48,8:18:48,401078,16.0,1
13,8:20:00,8:20:00,401079,16.0,1
14,8:21:48,8:21:48,400482,16.0,1
15,8:22:52,8:22:52,400483,16.0,1
16,8:24:46,8:24:46,400484,7.0,1
17,8:26:20,8:26:20,403392,8.0,1
18,8:27:39,8:27:39,401084,8.0,1
19,8:28:46,8:28:46,401085,8.0,1
20,8:30:00,8:30:00,402016,8.0,1
21,8:30:41,8:30:41,402017,8.0,1
22,8:31:00,8:31:00,401977,8.0,1
