stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,20:08:00,20:08:00,403487,9.0,1
2,20:08:53,20:08:53,403488,9.0,1
3,20:10:36,20:10:36,403489,9.0,1
4,20:11:29,20:11:29,403491,11.0,1
5,20:12:00,20:12:00,403573,11.0,1
6,20:12:53,20:12:53,403492,11.0,2
7,20:16:19,20:16:19,403494,23.0,2
8,20:17:00,20:17:00,404994,24.0,2
9,20:18:37,20:18:37,403495,23.0,2
10,20:21:00,20:21:00,403497,8.0,1
11,20:21:48,20:21:48,403993,5.0,1
12,20:22:37,20:22:37,403994,5.0,1
13,20:24:03,20:24:03,403995,7.0,1
14,20:25:00,20:25:00,403996,7.0,1
