stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:07:00,7:07:00,401732,5.0,1
2,7:07:52,7:07:52,401738,5.0,1
3,7:11:51,7:11:51,405348,5.0,1
4,7:15:55,7:15:55,405653,5.0,1
5,7:19:00,7:19:00,803182,5.0,1
6,7:22:48,7:22:48,903129,5.0,1
7,7:25:58,7:25:58,401756,5.0,1
8,7:30:17,7:30:17,401761,5.0,1
9,7:34:40,7:34:40,401765,5.0,1
10,7:37:23,7:37:23,401768,5.0,1
11,7:40:35,7:40:35,401771,5.0,1
12,7:43:53,7:43:53,405342,5.0,1
13,7:45:55,7:45:55,403525,5.0,1
14,7:48:03,7:48:03,401779,5.0,1
15,7:51:39,7:51:39,405340,5.0,1
16,7:56:55,7:56:55,803109,5.0,1
17,7:58:00,7:58:00,403849,5.0,1
