stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:27:00,9:27:00,404951,4.0,2
2,9:29:00,9:29:00,403359,22.0,4
3,9:30:39,9:30:39,403216,53.0,4
4,9:32:18,9:32:18,401840,56.0,4
5,9:34:21,9:34:21,401842,56.0,4
6,9:36:18,9:36:18,405375,54.0,4
7,9:38:54,9:38:54,400716,54.0,4
8,9:41:00,9:41:00,401847,41.0,3
9,9:42:25,9:42:25,401848,41.0,3
10,9:43:48,9:43:48,403528,28.0,2
11,9:44:45,9:44:45,403519,28.0,2
12,9:46:29,9:46:29,803079,1.0,1
13,9:47:14,9:47:14,403816,1.0,1
14,9:50:00,9:50:00,803130,1.0,1
