stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:03:00,8:03:00,401998,1.0,2
2,8:03:37,8:03:37,405315,27.0,4
3,8:04:00,8:04:00,401999,50.0,4
4,8:05:17,8:05:17,402000,50.0,4
5,8:07:34,8:07:34,402001,40.0,3
6,8:08:49,8:08:49,402002,41.0,3
7,8:10:08,8:10:08,402003,41.0,3
8,8:11:11,8:11:11,402004,39.0,3
9,8:13:00,8:13:00,402005,43.0,3
10,8:13:52,8:13:52,402006,43.0,3
11,8:17:00,8:17:00,404274,43.0,3
12,8:18:48,8:18:48,401078,25.0,2
13,8:20:00,8:20:00,401079,12.0,2
14,8:21:48,8:21:48,400482,24.0,2
15,8:22:52,8:22:52,400483,19.0,2
16,8:24:46,8:24:46,400484,13.0,1
17,8:26:20,8:26:20,403392,13.0,2
18,8:27:39,8:27:39,401084,19.0,2
19,8:28:46,8:28:46,401085,19.0,2
20,8:30:00,8:30:00,402016,4.0,2
21,8:30:41,8:30:41,402017,19.0,2
22,8:31:00,8:31:00,401977,19.0,2
