stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:55:00,16:55:00,401998,9.0,1
2,16:55:37,16:55:37,405315,9.0,1
3,16:56:00,16:56:00,401999,9.0,3
4,16:57:26,16:57:26,402000,43.0,3
5,16:59:58,16:59:58,402001,38.0,3
6,17:01:21,17:01:21,402002,44.0,4
7,17:02:49,17:02:49,402003,51.0,4
8,17:03:59,17:03:59,402004,51.0,4
9,17:06:00,17:06:00,402005,51.0,4
10,17:06:52,17:06:52,402006,51.0,4
11,17:10:00,17:10:00,404274,48.0,3
12,17:12:24,17:12:24,401078,34.0,3
13,17:14:00,17:14:00,401079,14.0,1
14,17:15:26,17:15:26,400482,16.0,1
15,17:16:18,17:16:18,400483,16.0,1
16,17:17:49,17:17:49,400484,16.0,1
17,17:19:04,17:19:04,403392,15.0,1
18,17:20:07,17:20:07,401084,6.0,1
19,17:21:01,17:21:01,401085,6.0,1
20,17:22:00,17:22:00,402016,4.0,1
21,17:22:41,17:22:41,402017,4.0,1
22,17:23:00,17:23:00,401977,4.0,1
