stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:13:00,6:13:00,404911,1.0,1
2,6:13:53,6:13:53,401036,1.0,1
3,6:15:00,6:15:00,401037,1.0,1
4,6:15:46,6:15:46,401038,1.0,1
5,6:16:52,6:16:52,401039,1.0,1
6,6:17:46,6:17:46,405087,1.0,1
7,6:18:55,6:18:55,405092,3.0,1
8,6:20:00,6:20:00,400394,3.0,1
9,6:21:00,6:21:00,401044,4.0,1
10,6:22:36,6:22:36,401045,4.0,1
11,6:24:00,6:24:00,401988,3.0,1
12,6:25:03,6:25:03,401989,6.0,1
13,6:26:00,6:26:00,401990,7.0,1
14,6:27:23,6:27:23,401992,7.0,1
15,6:28:30,6:28:30,401993,2.0,1
16,6:29:25,6:29:25,401994,2.0,1
17,6:31:00,6:31:00,401727,2.0,1
18,6:31:17,6:31:17,401729,2.0,1
19,6:31:26,6:31:26,401730,2.0,1
20,6:32:00,6:32:00,803059,2.0,1
