stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,0:55:00,0:55:00,405374,2.0,1
2,0:55:43,0:55:43,404919,2.0,1
3,0:56:31,0:56:31,404872,2.0,1
4,0:57:29,0:57:29,404846,2.0,1
5,0:58:20,0:58:20,401239,2.0,1
6,0:59:27,0:59:27,405393,2.0,1
7,1:00:27,1:00:27,903209,2.0,1
8,1:01:04,1:01:04,401016,2.0,1
9,1:02:00,1:02:00,400747,2.0,1
10,1:03:07,1:03:07,403271,1.0,1
11,1:04:15,1:04:15,400750,1.0,1
12,1:05:47,1:05:47,403103,1.0,1
13,1:06:36,1:06:36,403104,1.0,1
14,1:07:17,1:07:17,403105,1.0,1
15,1:08:00,1:08:00,403106,1.0,1
16,1:09:02,1:09:02,403107,1.0,1
17,1:09:52,1:09:52,903299,1.0,1
18,1:10:26,1:10:26,403109,1.0,1
19,1:11:07,1:11:07,403110,1.0,1
20,1:12:07,1:12:07,403111,1.0,1
21,1:12:49,1:12:49,403112,1.0,1
22,1:14:00,1:14:00,405248,1.0,1
23,1:15:11,1:15:11,403114,1.0,1
24,1:16:17,1:16:17,403115,1.0,1
25,1:17:08,1:17:08,403116,1.0,1
26,1:18:00,1:18:00,405394,2.0,1
27,1:19:19,1:19:19,403118,1.0,1
28,1:19:59,1:19:59,403119,2.0,1
29,1:21:08,1:21:08,404260,1.0,1
30,1:22:02,1:22:02,403122,1.0,1
31,1:23:29,1:23:29,404262,1.0,1
32,1:24:28,1:24:28,403125,1.0,1
33,1:25:35,1:25:35,403126,1.0,1
34,1:26:09,1:26:09,403127,1.0,1
35,1:28:07,1:28:07,401444,1.0,1
36,1:29:00,1:29:00,903352,1.0,1
