stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:22:00,14:22:00,401998,4.0,2
2,14:22:37,14:22:37,405315,17.0,2
3,14:23:00,14:23:00,401999,19.0,2
4,14:24:26,14:24:26,402000,22.0,2
5,14:26:58,14:26:58,402001,22.0,2
6,14:28:21,14:28:21,402002,22.0,2
7,14:29:49,14:29:49,402003,22.0,2
8,14:30:59,14:30:59,402004,22.0,2
9,14:33:00,14:33:00,402005,26.0,2
10,14:33:52,14:33:52,402006,26.0,2
11,14:37:00,14:37:00,404274,17.0,2
12,14:39:24,14:39:24,401078,10.0,1
13,14:41:00,14:41:00,401079,11.0,1
14,14:42:26,14:42:26,400482,11.0,1
15,14:43:18,14:43:18,400483,11.0,1
16,14:44:49,14:44:49,400484,11.0,1
17,14:46:04,14:46:04,403392,10.0,1
18,14:47:07,14:47:07,401084,10.0,1
19,14:48:01,14:48:01,401085,10.0,1
20,14:49:00,14:49:00,402016,10.0,1
21,14:49:41,14:49:41,402017,4.0,1
22,14:50:00,14:50:00,401977,4.0,1
