stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:27:00,17:27:00,401954,1.0,1
2,17:27:31,17:27:31,401955,1.0,1
3,17:28:22,17:28:22,403632,1.0,1
4,17:29:51,17:29:51,401957,1.0,3
5,17:31:00,17:31:00,401958,39.0,3
6,17:34:03,17:34:03,401960,39.0,4
7,17:37:00,17:37:00,401961,55.0,4
8,17:40:00,17:40:00,401331,32.0,2
9,17:43:08,17:43:08,404075,28.0,2
10,17:44:56,17:44:56,401964,13.0,1
11,17:46:00,17:46:00,401965,13.0,1
12,17:47:53,17:47:53,401966,13.0,1
13,17:49:00,17:49:00,903004,13.0,1
