stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,23:50:00,23:50:00,803019,110.0,7
2,23:50:54,23:50:54,903296,110.0,7
3,23:52:05,23:52:05,401665,110.0,7
4,23:52:42,23:52:42,401666,110.0,7
5,23:54:07,23:54:07,404850,110.0,7
6,23:54:57,23:54:57,401669,110.0,7
7,23:55:47,23:55:47,401670,110.0,7
8,23:56:58,23:56:58,402088,110.0,7
9,23:58:13,23:58:13,402090,110.0,7
10,23:59:00,23:59:00,404843,110.0,7
11,23:59:38,23:59:38,401675,110.0,7
12,24:00:59,24:00:59,405320,110.0,7
13,24:02:07,24:02:07,401679,110.0,7
14,24:03:13,24:03:13,401681,110.0,7
15,24:04:00,24:04:00,401682,110.0,7
16,24:04:53,24:04:53,405098,110.0,7
17,24:06:00,24:06:00,401685,110.0,7
18,24:06:51,24:06:51,401686,110.0,7
19,24:08:00,24:08:00,401687,110.0,7
20,24:08:25,24:08:25,401688,110.0,7
21,24:09:13,24:09:13,401689,110.0,7
22,24:10:00,24:10:00,401690,110.0,7
23,24:10:38,24:10:38,401691,110.0,7
24,24:11:15,24:11:15,405396,110.0,7
25,24:11:43,24:11:43,404995,110.0,7
26,24:12:24,24:12:24,401694,110.0,7
27,24:13:29,24:13:29,403480,110.0,7
28,24:14:02,24:14:02,401696,110.0,7
29,24:14:57,24:14:57,401697,110.0,7
30,24:16:00,24:16:00,401698,110.0,7
31,24:16:35,24:16:35,401699,110.0,7
32,24:17:49,24:17:49,401701,110.0,7
33,24:18:34,24:18:34,401702,110.0,7
34,24:19:21,24:19:21,401703,110.0,7
35,24:20:00,24:20:00,401704,110.0,7
36,24:20:24,24:20:24,405138,110.0,7
37,24:21:13,24:21:13,404253,110.0,7
38,24:21:48,24:21:48,401706,110.0,7
39,24:22:37,24:22:37,401707,110.0,7
40,24:23:26,24:23:26,401708,110.0,7
41,24:24:01,24:24:01,401709,110.0,7
42,24:24:51,24:24:51,401710,110.0,7
43,24:25:24,24:25:24,401711,110.0,7
44,24:26:00,24:26:00,401712,110.0,7
45,24:26:42,24:26:42,405100,110.0,7
46,24:27:38,24:27:38,401715,110.0,7
47,24:28:18,24:28:18,401716,110.0,7
48,24:29:12,24:29:12,401718,110.0,7
49,24:30:00,24:30:00,903275,110.0,7
50,24:30:44,24:30:44,401721,110.0,7
51,24:31:36,24:31:36,401722,110.0,7
52,24:32:44,24:32:44,401723,110.0,7
53,24:33:33,24:33:33,401724,110.0,7
54,24:34:11,24:34:11,401725,110.0,7
55,24:34:44,24:34:44,401726,110.0,7
56,24:35:38,24:35:38,401727,110.0,7
57,24:36:48,24:36:48,401729,110.0,7
58,24:37:26,24:37:26,401730,110.0,7
59,24:38:00,24:38:00,401731,110.0,7
60,24:40:00,24:40:00,803054,110.0,7
