stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:57:00,15:57:00,903049,3.0,1
2,15:57:44,15:57:44,400258,12.0,1
3,15:58:50,15:58:50,400259,16.0,2
4,16:00:39,16:00:39,403910,19.0,2
5,16:02:01,16:02:01,400263,21.0,2
6,16:02:50,16:02:50,400264,26.0,2
7,16:03:51,16:03:51,400265,26.0,2
8,16:04:47,16:04:47,400266,26.0,2
9,16:05:57,16:05:57,400267,4.0,2
10,16:06:20,16:06:20,400268,29.0,2
11,16:09:46,16:09:46,400271,29.0,2
12,16:10:39,16:10:39,400272,28.0,2
13,16:12:35,16:12:35,400274,22.0,2
14,16:14:00,16:14:00,400275,1.0,2
15,16:15:40,16:15:40,400276,29.0,2
16,16:16:46,16:16:46,400277,16.0,3
17,16:17:55,16:17:55,400278,34.0,3
18,16:19:28,16:19:28,400279,31.0,2
19,16:21:23,16:21:23,400280,15.0,3
20,16:22:22,16:22:22,400281,39.0,3
21,16:23:35,16:23:35,400282,39.0,3
22,16:24:57,16:24:57,400283,31.0,2
23,16:27:03,16:27:03,400284,11.0,2
24,16:28:10,16:28:10,400285,31.0,2
25,16:29:57,16:29:57,400287,31.0,2
26,16:31:39,16:31:39,400288,24.0,2
27,16:32:46,16:32:46,400289,1.0,1
28,16:34:00,16:34:00,400290,2.0,1
29,16:35:55,16:35:55,404278,2.0,1
30,16:38:00,16:38:00,400107,1.0,1
31,16:39:44,16:39:44,400109,1.0,1
32,16:41:38,16:41:38,400111,6.0,1
33,16:44:35,16:44:35,404168,2.0,1
34,16:49:49,16:49:49,400119,9.0,1
35,16:52:31,16:52:31,400121,9.0,2
36,16:56:00,16:56:00,400124,26.0,2
37,17:00:24,17:00:24,400126,5.0,2
38,17:03:55,17:03:55,400129,24.0,2
39,17:07:39,17:07:39,400316,25.0,2
40,17:11:18,17:11:18,450123,25.0,2
41,17:18:00,17:18:00,400135,25.0,2
42,17:21:18,17:21:18,400324,25.0,2
43,17:25:00,17:25:00,400329,24.0,2
44,17:28:52,17:28:52,402857,24.0,2
45,17:31:31,17:31:31,400335,23.0,2
46,17:34:00,17:34:00,404010,23.0,2
