stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:53:00,6:53:00,403522,5.0,1
2,6:55:00,6:55:00,403523,12.0,1
3,6:55:52,6:55:52,401024,12.0,2
4,6:57:47,6:57:47,401867,20.0,2
5,6:58:43,6:58:43,401868,20.0,2
6,7:00:55,7:00:55,401869,20.0,2
7,7:03:00,7:03:00,401870,15.0,2
8,7:04:11,7:04:11,404858,18.0,2
9,7:05:57,7:05:57,405169,18.0,2
10,7:07:19,7:07:19,405369,18.0,2
11,7:08:59,7:08:59,401875,18.0,2
12,7:10:41,7:10:41,401876,18.0,2
13,7:12:04,7:12:04,401877,18.0,2
14,7:14:00,7:14:00,401878,18.0,2
