stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:34:00,17:34:00,403487,7.0,1
2,17:34:53,17:34:53,403488,7.0,1
3,17:36:36,17:36:36,403489,11.0,2
4,17:37:29,17:37:29,403491,18.0,2
5,17:38:00,17:38:00,403573,21.0,2
6,17:39:35,17:39:35,403492,26.0,2
7,17:45:46,17:45:46,403494,25.0,2
8,17:47:00,17:47:00,404994,12.0,1
9,17:48:37,17:48:37,403495,15.0,1
10,17:51:00,17:51:00,403497,15.0,1
11,17:52:00,17:52:00,403993,4.0,1
12,17:53:01,17:53:01,403994,4.0,1
13,17:54:49,17:54:49,403995,6.0,1
14,17:56:00,17:56:00,403996,6.0,1
