stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:10:00,9:10:00,401998,6.0,1
2,9:10:37,9:10:37,405315,10.0,2
3,9:11:00,9:11:00,401999,19.0,2
4,9:12:26,9:12:26,402000,19.0,2
5,9:14:58,9:14:58,402001,24.0,2
6,9:16:21,9:16:21,402002,24.0,2
7,9:17:49,9:17:49,402003,24.0,2
8,9:18:59,9:18:59,402004,12.0,1
9,9:21:00,9:21:00,402005,12.0,1
10,9:21:52,9:21:52,402006,12.0,1
11,9:25:00,9:25:00,404274,8.0,1
12,9:27:24,9:27:24,401078,8.0,1
13,9:29:00,9:29:00,401079,7.0,1
14,9:30:26,9:30:26,400482,4.0,1
15,9:31:18,9:31:18,400483,4.0,1
16,9:32:49,9:32:49,400484,4.0,1
17,9:34:04,9:34:04,403392,4.0,1
18,9:35:07,9:35:07,401084,4.0,1
19,9:36:01,9:36:01,401085,4.0,1
20,9:37:00,9:37:00,402016,4.0,1
21,9:37:41,9:37:41,402017,4.0,1
22,9:38:00,9:38:00,401977,4.0,1
