stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:14:00,7:14:00,400808,11.0,1
2,7:15:04,7:15:04,400809,11.0,1
3,7:15:58,7:15:58,400810,11.0,1
4,7:16:52,7:16:52,400811,11.0,1
5,7:17:29,7:17:29,400812,11.0,1
6,7:19:03,7:19:03,404918,11.0,1
7,7:20:22,7:20:22,400814,11.0,1
8,7:21:10,7:21:10,400815,11.0,1
9,7:22:00,7:22:00,400816,13.0,1
10,7:23:00,7:23:00,400655,13.0,1
11,7:25:13,7:25:13,400657,6.0,1
12,7:27:41,7:27:41,403483,16.0,1
13,7:29:56,7:29:56,400662,3.0,1
14,7:32:00,7:32:00,404011,14.0,1
15,7:32:26,7:32:26,404012,14.0,1
16,7:34:46,7:34:46,404822,14.0,1
17,7:36:02,7:36:02,404259,14.0,1
18,7:36:56,7:36:56,405580,13.0,1
19,7:37:49,7:37:49,400834,13.0,1
20,7:38:23,7:38:23,400835,6.0,1
21,7:38:54,7:38:54,400836,6.0,1
22,7:39:59,7:39:59,400837,5.0,2
23,7:40:31,7:40:31,400838,18.0,2
24,7:41:05,7:41:05,404130,18.0,2
25,7:42:16,7:42:16,400840,5.0,2
26,7:43:00,7:43:00,400841,18.0,2
27,7:44:24,7:44:24,404131,23.0,2
28,7:45:40,7:45:40,400843,23.0,2
29,7:46:57,7:46:57,404855,23.0,2
30,7:48:13,7:48:13,400846,23.0,2
31,7:49:08,7:49:08,400847,24.0,2
32,7:50:06,7:50:06,400848,24.0,2
33,7:51:00,7:51:00,400849,28.0,2
34,7:52:55,7:52:55,400851,28.0,2
35,7:54:02,7:54:02,400852,28.0,2
36,7:55:39,7:55:39,400853,30.0,2
37,7:56:42,7:56:42,400854,30.0,3
38,8:00:20,8:00:20,403171,33.0,3
39,8:04:00,8:04:00,400861,33.0,3
40,8:07:57,8:07:57,403047,29.0,2
41,8:11:07,8:11:07,402446,18.0,2
42,8:14:58,8:14:58,450123,2.0,1
43,8:20:00,8:20:00,400135,7.0,1
44,8:21:28,8:21:28,400322,7.0,1
45,8:22:56,8:22:56,400323,1.0,1
46,8:24:30,8:24:30,400324,2.0,1
47,8:27:00,8:27:00,803082,2.0,1
