stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:35:00,11:35:00,401732,1.0,1
2,11:35:47,11:35:47,401738,15.0,2
3,11:39:27,11:39:27,405348,22.0,3
4,11:43:11,11:43:11,405653,40.0,3
5,11:46:00,11:46:00,803182,27.0,2
6,11:50:58,11:50:58,903129,25.0,3
7,11:55:06,11:55:06,401756,38.0,3
8,12:00:46,12:00:46,401761,43.0,3
9,12:06:29,12:06:29,401765,41.0,3
10,12:10:03,12:10:03,401768,44.0,4
11,12:14:13,12:14:13,401771,51.0,4
12,12:18:32,12:18:32,405342,54.0,4
13,12:21:12,12:21:12,403525,56.0,4
14,12:24:00,12:24:00,401779,31.0,3
15,12:28:41,12:28:41,405340,37.0,3
16,12:35:35,12:35:35,803109,37.0,3
17,12:37:00,12:37:00,403849,30.0,2
18,12:40:34,12:40:34,405373,22.0,2
19,12:44:49,12:44:49,402112,22.0,2
20,12:48:40,12:48:40,403590,7.0,2
21,12:50:45,12:50:45,403754,17.0,2
22,12:54:00,12:54:00,803120,17.0,2
