stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:41:00,6:41:00,401732,11.0,1
2,6:41:47,6:41:47,401738,11.0,2
3,6:45:27,6:45:27,405348,17.0,3
4,6:49:11,6:49:11,405653,37.0,3
5,6:52:00,6:52:00,803182,28.0,3
6,6:55:01,6:55:01,903129,37.0,3
7,6:57:32,6:57:32,401756,48.0,3
8,7:00:58,7:00:58,401761,36.0,3
9,7:04:27,7:04:27,401765,39.0,3
10,7:06:37,7:06:37,401768,39.0,3
11,7:09:09,7:09:09,401771,41.0,3
12,7:11:47,7:11:47,405342,26.0,2
13,7:13:23,7:13:23,403525,32.0,2
14,7:15:06,7:15:06,401779,32.0,2
15,7:17:57,7:17:57,405340,32.0,2
16,7:22:08,7:22:08,803109,24.0,2
17,7:23:00,7:23:00,403849,22.0,2
18,7:26:09,7:26:09,405373,22.0,2
19,7:29:54,7:29:54,402112,25.0,2
20,7:33:17,7:33:17,403590,25.0,2
21,7:35:08,7:35:08,403754,17.0,2
22,7:38:00,7:38:00,803120,17.0,2
