stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:47:00,8:47:00,401393,8.0,1
2,8:47:49,8:47:49,405120,8.0,1
3,8:48:32,8:48:32,405167,8.0,1
4,8:49:00,8:49:00,405265,8.0,1
5,8:50:04,8:50:04,405152,3.0,1
6,8:51:42,8:51:42,405151,4.0,1
7,8:53:05,8:53:05,404161,11.0,1
8,8:53:59,8:53:59,401398,11.0,1
9,8:55:00,8:55:00,403802,5.0,1
10,8:56:25,8:56:25,401400,12.0,1
11,8:57:47,8:57:47,401401,12.0,1
12,8:59:51,8:59:51,401402,12.0,1
13,9:02:07,9:02:07,401404,5.0,1
14,9:04:35,9:04:35,404279,7.0,1
15,9:06:13,9:06:13,405631,7.0,1
16,9:08:00,9:08:00,401407,10.0,2
17,9:09:41,9:09:41,401408,17.0,2
18,9:10:49,9:10:49,401409,13.0,1
19,9:11:55,9:11:55,401410,14.0,1
20,9:13:49,9:13:49,401411,10.0,2
21,9:15:14,9:15:14,401412,19.0,2
22,9:16:03,9:16:03,401413,19.0,2
23,9:17:33,9:17:33,401414,10.0,2
24,9:19:21,9:19:21,401416,20.0,2
25,9:20:51,9:20:51,401417,10.0,2
26,9:22:00,9:22:00,403472,25.0,2
27,9:23:10,9:23:10,403555,12.0,1
28,9:25:00,9:25:00,401021,12.0,1
29,9:26:10,9:26:10,401022,8.0,2
30,9:27:48,9:27:48,401023,22.0,2
31,9:28:53,9:28:53,401024,11.0,1
32,9:30:08,9:30:08,401025,4.0,1
33,9:31:16,9:31:16,401026,11.0,1
34,9:33:03,9:33:03,401027,11.0,2
35,9:34:25,9:34:25,404320,17.0,2
36,9:35:51,9:35:51,401029,5.0,1
37,9:36:58,9:36:58,401030,11.0,1
38,9:38:44,9:38:44,401031,13.0,1
39,9:39:52,9:39:52,401032,11.0,1
40,9:41:00,9:41:00,401033,12.0,1
41,9:41:59,9:41:59,401034,14.0,1
42,9:43:13,9:43:13,401035,14.0,1
43,9:44:22,9:44:22,401435,10.0,2
44,9:46:00,9:46:00,401436,17.0,2
45,9:47:45,9:47:45,401438,14.0,2
46,9:48:46,9:48:46,403886,17.0,2
47,9:49:58,9:49:58,401440,12.0,1
48,9:51:04,9:51:04,401441,12.0,1
49,9:52:09,9:52:09,401442,11.0,1
50,9:53:30,9:53:30,401443,11.0,1
51,9:54:56,9:54:56,403292,6.0,1
52,9:55:48,9:55:48,401444,8.0,1
53,9:57:00,9:57:00,401446,11.0,1
54,9:58:12,9:58:12,401447,11.0,1
55,10:00:11,10:00:11,403757,10.0,1
56,10:02:00,10:02:00,404011,10.0,1
57,10:02:12,10:02:12,404012,10.0,1
58,10:02:34,10:02:34,404013,5.0,1
59,10:02:45,10:02:45,404056,5.0,1
60,10:03:13,10:03:13,404014,3.0,1
61,10:03:27,10:03:27,404015,3.0,1
62,10:04:00,10:04:00,803194,3.0,1
