stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:29:00,11:29:00,403560,12.0,2
2,11:29:28,11:29:28,401930,27.0,2
3,11:30:08,11:30:08,401897,27.0,2
4,11:31:35,11:31:35,401898,30.0,3
5,11:33:01,11:33:01,401899,39.0,3
6,11:35:34,11:35:34,401900,31.0,3
7,11:38:00,11:38:00,401901,33.0,3
8,11:40:05,11:40:05,401903,40.0,3
9,11:42:38,11:42:38,401905,35.0,3
10,11:43:47,11:43:47,401906,34.0,3
11,11:45:15,11:45:15,404681,33.0,3
12,11:46:41,11:46:41,401908,33.0,3
13,11:48:35,11:48:35,401909,33.0,3
14,11:49:39,11:49:39,401910,28.0,2
15,11:51:19,11:51:19,403367,21.0,2
16,11:53:00,11:53:00,403383,21.0,2
