stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:36:00,16:36:00,405382,25.0,2
2,16:40:07,16:40:07,405318,14.0,2
3,16:42:30,16:42:30,403601,20.0,2
4,16:46:19,16:46:19,405319,20.0,2
5,16:51:33,16:51:33,405320,28.0,2
6,16:56:00,16:56:00,903093,28.0,4
7,17:00:00,17:00:00,405322,57.0,4
8,17:04:03,17:04:03,405323,19.0,3
9,17:05:49,17:05:49,404995,48.0,3
10,17:08:18,17:08:18,403480,48.0,5
11,17:11:52,17:11:52,401698,80.0,5
12,17:14:52,17:14:52,401701,44.0,5
13,17:18:29,17:18:29,401704,66.0,5
14,17:22:38,17:22:38,401707,61.0,4
15,17:28:00,17:28:00,401712,51.0,4
16,17:31:08,17:31:08,401715,41.0,3
17,17:36:00,17:36:00,903102,41.0,3
18,17:38:35,17:38:35,401723,26.0,2
19,17:41:34,17:41:34,401727,10.0,1
20,17:44:00,17:44:00,401731,10.0,1
21,17:46:00,17:46:00,803054,10.0,1
