stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:00:00,7:00:00,401998,13.0,1
2,7:00:37,7:00:37,405315,13.0,1
3,7:01:00,7:01:00,401999,13.0,1
4,7:02:09,7:02:09,402000,16.0,2
5,7:04:10,7:04:10,402001,20.0,2
6,7:05:17,7:05:17,402002,20.0,2
7,7:06:27,7:06:27,402003,20.0,2
8,7:07:23,7:07:23,402004,20.0,2
9,7:09:00,7:09:00,402005,20.0,2
10,7:09:39,7:09:39,402006,20.0,2
11,7:12:00,7:12:00,404274,11.0,1
12,7:13:48,7:13:48,401078,11.0,1
13,7:15:00,7:15:00,401079,11.0,1
14,7:16:26,7:16:26,400482,11.0,1
15,7:17:18,7:17:18,400483,11.0,1
16,7:18:49,7:18:49,400484,6.0,1
17,7:20:04,7:20:04,403392,6.0,1
18,7:21:07,7:21:07,401084,6.0,1
19,7:22:01,7:22:01,401085,5.0,1
20,7:23:00,7:23:00,402016,5.0,1
21,7:23:41,7:23:41,402017,1.0,1
22,7:24:00,7:24:00,401977,1.0,1
