stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,19:18:00,19:18:00,402221,4.0,1
2,19:20:00,19:20:00,402222,6.0,1
3,19:22:00,19:22:00,402223,11.0,1
4,19:24:01,19:24:01,402224,7.0,2
5,19:25:25,19:25:25,403617,18.0,2
6,19:28:00,19:28:00,803117,12.0,1
7,19:29:26,19:29:26,402228,14.0,2
8,19:31:43,19:31:43,402229,30.0,2
9,19:33:41,19:33:41,400744,30.0,3
10,19:35:00,19:35:00,400745,37.0,3
11,19:37:21,19:37:21,402233,16.0,1
12,19:39:18,19:39:18,403986,12.0,2
13,19:41:33,19:41:33,405562,30.0,2
14,19:43:06,19:43:06,405353,19.0,2
15,19:44:42,19:44:42,405468,13.0,1
16,19:46:00,19:46:00,403076,13.0,1
17,19:46:48,19:46:48,403608,13.0,1
18,19:47:23,19:47:23,405086,7.0,1
19,19:48:10,19:48:10,400853,1.0,1
20,19:49:00,19:49:00,400854,1.0,1
