stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,19:00:00,19:00:00,405579,1.0,1
2,19:00:56,19:00:56,404991,6.0,1
3,19:02:20,19:02:20,403914,7.0,1
4,19:03:57,19:03:57,400929,8.0,1
5,19:05:58,19:05:58,400731,12.0,1
6,19:07:04,19:07:04,400732,6.0,1
7,19:08:24,19:08:24,405582,11.0,1
8,19:10:00,19:10:00,400933,10.0,1
9,19:12:09,19:12:09,404039,10.0,1
10,19:13:40,19:13:40,404040,12.0,1
11,19:14:57,19:14:57,400936,13.0,1
12,19:16:46,19:16:46,404043,13.0,1
13,19:17:57,19:17:57,400938,12.0,1
14,19:19:21,19:19:21,403132,13.0,1
15,19:20:16,19:20:16,400940,13.0,1
16,19:22:01,19:22:01,400941,12.0,1
17,19:23:42,19:23:42,404992,16.0,1
18,19:25:30,19:25:30,400943,15.0,1
19,19:27:20,19:27:20,401014,13.0,2
20,19:28:30,19:28:30,401015,23.0,2
21,19:30:08,19:30:08,401016,23.0,2
22,19:32:04,19:32:04,400747,30.0,2
23,19:34:03,19:34:03,403271,18.0,3
24,19:36:02,19:36:02,400750,33.0,3
25,19:38:00,19:38:00,401021,34.0,3
26,19:39:01,19:39:01,401022,16.0,2
27,19:40:27,19:40:27,401023,26.0,2
28,19:41:24,19:41:24,401024,26.0,2
29,19:42:30,19:42:30,401025,14.0,2
30,19:43:29,19:43:29,401026,24.0,2
31,19:45:03,19:45:03,401027,26.0,2
32,19:46:15,19:46:15,404320,12.0,2
33,19:47:29,19:47:29,401029,23.0,3
34,19:48:28,19:48:28,401030,34.0,3
35,19:50:01,19:50:01,401031,31.0,2
36,19:51:01,19:51:01,401032,31.0,2
37,19:52:00,19:52:00,401033,28.0,2
38,19:52:56,19:52:56,401034,26.0,2
39,19:54:06,19:54:06,401035,20.0,2
40,19:55:12,19:55:12,401036,22.0,2
41,19:56:59,19:56:59,401037,21.0,2
42,19:57:53,19:57:53,401038,10.0,1
43,19:59:10,19:59:10,401039,15.0,2
44,20:00:13,20:00:13,405087,17.0,2
45,20:01:34,20:01:34,405092,15.0,1
46,20:02:50,20:02:50,400394,14.0,1
47,20:04:00,20:04:00,401044,13.0,1
48,20:05:38,20:05:38,401045,13.0,1
49,20:07:07,20:07:07,404341,11.0,1
50,20:08:22,20:08:22,401047,13.0,1
51,20:09:39,20:09:39,404333,11.0,1
52,20:11:00,20:11:00,404334,1.0,2
53,20:12:01,20:12:01,401051,18.0,2
54,20:12:58,20:12:58,401052,8.0,1
55,20:14:22,20:14:22,405014,16.0,1
56,20:15:27,20:15:27,401055,16.0,1
57,20:16:50,20:16:50,401056,8.0,1
58,20:17:44,20:17:44,400062,11.0,1
59,20:19:08,20:19:08,404335,10.0,1
60,20:20:33,20:20:33,400065,10.0,1
61,20:21:37,20:21:37,400066,6.0,1
62,20:22:51,20:22:51,400067,10.0,1
63,20:25:00,20:25:00,803003,10.0,1
