stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:50:00,16:50:00,401880,26.0,2
2,16:51:40,16:51:40,401881,26.0,2
3,16:52:47,16:52:47,401882,26.0,2
4,16:55:00,16:55:00,401883,26.0,2
5,16:56:41,16:56:41,401884,26.0,2
6,16:57:44,16:57:44,404860,25.0,3
7,16:59:45,16:59:45,401887,47.0,3
8,17:01:00,17:01:00,403989,47.0,3
9,17:03:42,17:03:42,401889,47.0,3
10,17:06:28,17:06:28,401890,45.0,3
11,17:08:02,17:08:02,404838,45.0,3
12,17:09:50,17:09:50,403733,23.0,2
13,17:11:00,17:11:00,401893,20.0,2
14,17:23:00,17:23:00,903286,20.0,2
