stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:41:00,17:41:00,400751,13.0,2
2,17:42:37,17:42:37,403036,28.0,2
3,17:44:42,17:44:42,403037,3.0,1
4,17:46:00,17:46:00,403038,16.0,1
5,17:47:28,17:47:28,404826,2.0,2
6,17:48:49,17:48:49,404036,30.0,3
7,17:50:13,17:50:13,403626,38.0,3
8,17:51:13,17:51:13,402205,38.0,3
9,17:53:21,17:53:21,403992,19.0,2
10,17:55:14,17:55:14,403984,32.0,2
11,17:57:00,17:57:00,403562,17.0,2
12,17:58:36,17:58:36,403736,17.0,2
13,18:01:00,18:01:00,403621,26.0,2
14,18:02:36,18:02:36,405529,19.0,2
15,18:05:12,18:05:12,403620,13.0,1
16,18:08:00,18:08:00,402214,10.0,2
17,18:09:39,18:09:39,402215,21.0,2
18,18:11:19,18:11:19,402216,5.0,1
19,18:13:21,18:13:21,402217,10.0,1
20,18:14:13,18:14:13,402218,10.0,1
21,18:16:15,18:16:15,404037,10.0,1
22,18:18:00,18:18:00,903302,10.0,1
