stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:24:00,17:24:00,405382,5.0,1
2,17:28:07,17:28:07,405318,14.0,1
3,17:30:30,17:30:30,403601,14.0,3
4,17:34:19,17:34:19,405319,34.0,3
5,17:39:33,17:39:33,405320,14.0,2
6,17:44:00,17:44:00,903093,19.0,2
7,17:48:00,17:48:00,405322,24.0,2
8,17:51:16,17:51:16,405323,22.0,2
9,17:52:41,17:52:41,404995,23.0,2
10,17:54:41,17:54:41,403480,23.0,2
11,17:57:34,17:57:34,401698,22.0,2
12,17:59:58,17:59:58,401701,23.0,3
13,18:02:53,18:02:53,401704,43.0,5
14,18:06:14,18:06:14,401707,74.0,5
15,18:10:33,18:10:33,401712,50.0,4
16,18:13:04,18:13:04,401715,31.0,2
17,18:17:00,18:17:00,903102,31.0,2
18,18:19:35,18:19:35,401723,24.0,2
19,18:22:34,18:22:34,401727,24.0,2
20,18:25:00,18:25:00,401731,24.0,2
21,18:27:00,18:27:00,803054,24.0,2
