stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:06:00,7:06:00,404911,4.0,1
2,7:06:53,7:06:53,401036,4.0,1
3,7:08:00,7:08:00,401037,4.0,1
4,7:09:09,7:09:09,401038,4.0,1
5,7:10:47,7:10:47,401039,4.0,1
6,7:12:08,7:12:08,405087,5.0,1
7,7:13:52,7:13:52,405092,5.0,2
8,7:15:31,7:15:31,400394,19.0,2
9,7:17:00,7:17:00,401044,19.0,2
10,7:19:07,7:19:07,401045,8.0,1
11,7:21:00,7:21:00,401988,12.0,1
12,7:23:06,7:23:06,401989,12.0,2
13,7:25:00,7:25:00,401990,23.0,2
14,7:26:39,7:26:39,401992,23.0,2
15,7:28:01,7:28:01,401993,7.0,2
16,7:29:06,7:29:06,401994,19.0,2
17,7:31:00,7:31:00,401727,19.0,2
18,7:31:17,7:31:17,401729,19.0,2
19,7:31:26,7:31:26,401730,9.0,1
20,7:32:00,7:32:00,803059,9.0,1
