stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:52:00,13:52:00,401998,2.0,1
2,13:52:37,13:52:37,405315,16.0,1
3,13:53:00,13:53:00,401999,16.0,1
4,13:54:26,13:54:26,402000,16.0,1
5,13:56:58,13:56:58,402001,16.0,1
6,13:58:21,13:58:21,402002,12.0,2
7,13:59:49,13:59:49,402003,20.0,2
8,14:00:59,14:00:59,402004,20.0,2
9,14:03:00,14:03:00,402005,32.0,2
10,14:03:52,14:03:52,402006,23.0,2
11,14:07:00,14:07:00,404274,15.0,1
12,14:09:24,14:09:24,401078,10.0,1
13,14:11:00,14:11:00,401079,10.0,1
14,14:12:26,14:12:26,400482,10.0,1
15,14:13:18,14:13:18,400483,9.0,1
16,14:14:49,14:14:49,400484,5.0,1
17,14:16:04,14:16:04,403392,9.0,1
18,14:17:07,14:17:07,401084,4.0,1
19,14:18:01,14:18:01,401085,5.0,1
20,14:19:00,14:19:00,402016,5.0,1
21,14:19:41,14:19:41,402017,5.0,1
22,14:20:00,14:20:00,401977,5.0,1
