stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:34:00,7:34:00,400087,24.0,2
2,7:35:03,7:35:03,400088,24.0,2
3,7:37:30,7:37:30,400089,24.0,2
4,7:39:42,7:39:42,404339,24.0,2
5,7:41:10,7:41:10,404338,24.0,2
6,7:42:44,7:42:44,401069,24.0,2
7,7:44:46,7:44:46,401070,24.0,2
8,7:47:01,7:47:01,404337,24.0,2
9,7:48:27,7:48:27,404336,24.0,2
10,7:50:00,7:50:00,404284,24.0,2
11,7:51:32,7:51:32,401074,24.0,2
12,7:53:11,7:53:11,404978,24.0,2
13,7:54:44,7:54:44,404274,22.0,2
14,7:56:42,7:56:42,401078,22.0,2
15,7:58:00,7:58:00,401079,21.0,2
16,7:59:32,7:59:32,400482,8.0,2
17,8:00:27,8:00:27,400483,32.0,2
18,8:02:03,8:02:03,400484,32.0,2
19,8:03:23,8:03:23,403392,32.0,2
20,8:04:30,8:04:30,401084,31.0,2
21,8:05:27,8:05:27,401085,31.0,2
22,8:07:00,8:07:00,401086,26.0,3
23,8:09:30,8:09:30,401087,33.0,3
24,8:11:18,8:11:18,401088,48.0,4
25,8:13:19,8:13:19,403362,49.0,4
26,8:15:31,8:15:31,401090,38.0,3
27,8:16:56,8:16:56,401091,38.0,3
28,8:19:01,8:19:01,401092,28.0,3
29,8:21:14,8:21:14,401093,41.0,3
30,8:22:40,8:22:40,401094,34.0,3
31,8:25:00,8:25:00,404838,25.0,3
32,8:26:20,8:26:20,401096,34.0,3
33,8:27:46,8:27:46,403372,34.0,3
34,8:29:13,8:29:13,401099,21.0,3
35,8:30:34,8:30:34,401100,34.0,3
36,8:31:40,8:31:40,401101,34.0,3
37,8:33:00,8:33:00,400858,16.0,1
38,8:34:40,8:34:40,400860,16.0,1
39,8:35:44,8:35:44,903233,6.0,1
40,8:36:00,8:36:00,400861,15.0,1
41,8:36:52,8:36:52,403781,12.0,1
42,8:39:01,8:39:01,405291,8.0,1
43,8:40:38,8:40:38,400950,5.0,1
44,8:41:41,8:41:41,405295,5.0,1
45,8:43:00,8:43:00,403797,5.0,1
46,8:46:06,8:46:06,405297,6.0,1
47,8:47:47,8:47:47,450045,5.0,1
48,8:50:18,8:50:18,401359,4.0,1
49,8:52:00,8:52:00,401360,1.0,1
50,8:53:16,8:53:16,401361,1.0,1
51,8:54:35,8:54:35,401363,1.0,1
52,8:55:55,8:55:55,401364,1.0,1
53,8:56:53,8:56:53,404244,1.0,1
54,8:58:10,8:58:10,401366,1.0,1
55,8:59:22,8:59:22,405298,1.0,1
56,9:00:54,9:00:54,401294,1.0,1
57,9:03:00,9:03:00,903325,1.0,1
