stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,22:29:00,22:29:00,405067,1.0,1
2,22:29:58,22:29:58,400903,1.0,1
3,22:31:11,22:31:11,404983,1.0,1
4,22:32:27,22:32:27,404986,1.0,1
5,22:32:52,22:32:52,403397,1.0,1
6,22:34:00,22:34:00,403399,1.0,1
7,22:37:58,22:37:58,405063,5.0,1
8,22:38:59,22:38:59,405056,5.0,1
9,22:40:00,22:40:00,405065,5.0,1
10,22:40:45,22:40:45,404864,5.0,1
11,22:41:42,22:41:42,404863,5.0,1
12,22:42:21,22:42:21,403444,5.0,1
13,22:45:00,22:45:00,404832,2.0,1
14,22:45:28,22:45:28,401301,5.0,1
15,22:46:10,22:46:10,401302,6.0,1
16,22:47:15,22:47:15,404133,3.0,1
17,22:47:58,22:47:58,401453,2.0,1
18,22:48:49,22:48:49,401220,6.0,1
19,22:49:42,22:49:42,401608,5.0,1
20,22:50:21,22:50:21,401609,2.0,1
21,22:51:00,22:51:00,401223,7.0,1
22,22:52:27,22:52:27,401224,8.0,1
23,22:53:43,22:53:43,401225,2.0,1
24,22:55:08,22:55:08,401226,9.0,1
25,22:56:02,22:56:02,401227,7.0,1
26,22:57:22,22:57:22,401229,8.0,1
27,22:58:17,22:58:17,404847,7.0,1
28,23:00:00,23:00:00,401231,2.0,1
29,23:01:15,23:01:15,401232,7.0,1
30,23:03:00,23:03:00,401850,7.0,1
31,23:04:09,23:04:09,404919,6.0,1
32,23:05:19,23:05:19,404872,7.0,1
33,23:06:43,23:06:43,404846,7.0,1
34,23:07:57,23:07:57,401239,2.0,1
35,23:09:35,23:09:35,405393,6.0,1
36,23:11:01,23:11:01,903209,6.0,1
37,23:11:23,23:11:23,404871,6.0,1
38,23:12:41,23:12:41,404049,6.0,1
39,23:14:00,23:14:00,403510,6.0,1
40,23:15:27,23:15:27,403779,6.0,1
41,23:17:00,23:17:00,400858,6.0,1
