stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:15:00,14:15:00,404058,11.0,1
2,14:17:38,14:17:38,401412,14.0,2
3,14:19:14,14:19:14,403992,25.0,2
4,14:21:42,14:21:42,403984,25.0,3
5,14:24:00,14:24:00,403562,33.0,3
6,14:25:47,14:25:47,403736,33.0,3
7,14:28:27,14:28:27,403621,16.0,1
8,14:29:49,14:29:49,405529,13.0,2
9,14:32:00,14:32:00,403620,19.0,2
10,14:35:01,14:35:01,402214,19.0,2
11,14:36:49,14:36:49,402215,19.0,2
12,14:38:39,14:38:39,402216,19.0,2
13,14:40:53,14:40:53,402217,19.0,2
14,14:41:50,14:41:50,402218,19.0,2
15,14:43:43,14:43:43,402328,19.0,2
16,14:45:20,14:45:20,404154,19.0,2
17,14:47:43,14:47:43,402330,19.0,2
18,14:50:00,14:50:00,402331,19.0,2
19,14:51:22,14:51:22,403563,19.0,2
20,14:53:32,14:53:32,402334,19.0,2
21,14:54:33,14:54:33,803159,19.0,2
22,14:55:52,14:55:52,402336,19.0,2
23,14:57:37,14:57:37,401877,19.0,2
24,14:59:28,14:59:28,402338,19.0,2
25,15:00:39,15:00:39,402339,19.0,2
26,15:02:01,15:02:01,401909,19.0,2
27,15:03:04,15:03:04,401910,19.0,2
28,15:04:42,15:04:42,403367,1.0,1
29,15:06:21,15:06:21,403383,2.0,1
30,15:08:00,15:08:00,904918,2.0,1
