stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:15:00,18:15:00,402183,1.0,1
2,18:16:00,18:16:00,405193,2.0,1
3,18:17:55,18:17:55,402185,1.0,1
4,18:19:29,18:19:29,402186,5.0,1
5,18:22:23,18:22:23,402188,6.0,1
6,18:24:00,18:24:00,402189,6.0,1
7,18:28:09,18:28:09,402191,1.0,1
8,18:32:00,18:32:00,404035,6.0,1
9,18:34:24,18:34:24,404948,9.0,1
10,18:36:25,18:36:25,402194,9.0,1
11,18:38:24,18:38:24,402195,1.0,1
12,18:41:09,18:41:09,403954,6.0,1
13,18:42:32,18:42:32,403955,6.0,1
14,18:44:29,18:44:29,403956,1.0,1
15,18:47:00,18:47:00,903082,1.0,1
