stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,5:01:00,5:01:00,401732,2.0,1
2,5:01:30,5:01:30,401738,2.0,1
3,5:03:50,5:03:50,405348,2.0,1
4,5:06:12,5:06:12,405653,3.0,1
5,5:08:00,5:08:00,803182,3.0,1
6,5:10:20,5:10:20,903129,3.0,1
7,5:12:17,5:12:17,401756,3.0,1
8,5:14:57,5:14:57,401761,4.0,1
9,5:17:38,5:17:38,401765,4.0,1
10,5:19:19,5:19:19,401768,4.0,1
11,5:21:17,5:21:17,401771,4.0,1
12,5:23:19,5:23:19,405342,2.0,1
13,5:24:34,5:24:34,403525,1.0,1
14,5:25:53,5:25:53,401779,1.0,1
15,5:28:05,5:28:05,405340,1.0,1
16,5:31:20,5:31:20,803109,1.0,1
17,5:32:00,5:32:00,403849,1.0,1
18,5:34:44,5:34:44,405373,1.0,1
19,5:37:59,5:37:59,402112,1.0,1
20,5:40:55,5:40:55,403590,1.0,1
21,5:42:31,5:42:31,403754,1.0,1
22,5:45:00,5:45:00,803120,1.0,1
