stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:08:00,14:08:00,405382,12.0,1
2,14:12:07,14:12:07,405318,13.0,1
3,14:14:30,14:14:30,403601,15.0,2
4,14:18:19,14:18:19,405319,18.0,2
5,14:23:33,14:23:33,405320,24.0,2
6,14:28:00,14:28:00,903093,17.0,3
7,14:32:00,14:32:00,405322,37.0,3
8,14:36:03,14:36:03,405323,37.0,3
9,14:37:49,14:37:49,404995,37.0,3
10,14:40:18,14:40:18,403480,43.0,3
11,14:43:52,14:43:52,401698,43.0,3
12,14:46:52,14:46:52,401701,43.0,3
13,14:50:29,14:50:29,401704,46.0,3
14,14:54:38,14:54:38,401707,44.0,4
15,15:00:00,15:00:00,401712,50.0,4
16,15:03:08,15:03:08,401715,50.0,4
17,15:08:00,15:08:00,903102,50.0,4
18,15:10:55,15:10:55,401723,50.0,4
19,15:14:16,15:14:16,401727,8.0,1
20,15:17:00,15:17:00,401731,8.0,1
21,15:19:00,15:19:00,803054,8.0,1
